<NUMBER OF ZONES> 	26
<NUMBER OF NODES> 	359
<FIRST THRU NODE> 	27
<NUMBER OF LINKS> 	766
<END OF METADATA> 	

~ 	 Init node 	 Term node 	 Capacity 	 Length 	 Free Flow Time 	 B 	 Power 	 Speed limit 	 Toll 	 Type 	 ;
	18	146	999999	0	0	0	4	0	0	0	;
	18	156	999999	0	0	0	4	0	0	0	;
	18	157	999999	0	0	0	4	0	0	0	;
	19	46	999999	0	0	0	4	0	0	0	;
	19	49	999999	0	0	0	4	0	0	0	;
	19	332	999999	0	0	0	4	0	0	0	;
	19	335	999999	0	0	0	4	0	0	0	;
	20	209	999999	0	0	0	4	0	0	0	;
	20	212	999999	0	0	0	4	0	0	0	;
	20	215	999999	0	0	0	4	0	0	0	;
	20	322	999999	0	0	0	4	0	0	0	;
	21	205	999999	0	0	0	4	0	0	0	;
	21	314	999999	0	0	0	4	0	0	0	;
	21	315	999999	0	0	0	4	0	0	0	;
	21	347	999999	0	0	0	4	0	0	0	;
	22	350	999999	0	0	0	4	0	0	0	;
	22	353	999999	0	0	0	4	0	0	0	;
	22	354	999999	0	0	0	4	0	0	0	;
	22	355	999999	0	0	0	4	0	0	0	;
	23	166	999999	0	0	0	4	0	0	0	;
	23	349	999999	0	0	0	4	0	0	0	;
	23	350	999999	0	0	0	4	0	0	0	;
	23	351	999999	0	0	0	4	0	0	0	;
	24	238	999999	0	0	0	4	0	0	0	;
	24	239	999999	0	0	0	4	0	0	0	;
	24	242	999999	0	0	0	4	0	0	0	;
	24	243	999999	0	0	0	4	0	0	0	;
	25	206	999999	0	0	0	4	0	0	0	;
	25	214	999999	0	0	0	4	0	0	0	;
	25	218	999999	0	0	0	4	0	0	0	;
	26	58	999999	0	0	0	4	0	0	0	;
	26	59	999999	0	0	0	4	0	0	0	;
	26	60	999999	0	0	0	4	0	0	0	;
	26	61	999999	0	0	0	4	0	0	0	;
	27	11	999999	0	0	0	4	0	0	0	;
	27	28	2800	25	3.6666669999999998986	1	4	0	0	1	;
	27	188	2800	24	1	1	4	0	0	1	;
	28	32	2800	54	3.6666669999999998986	1	4	0	0	1	;
	28	109	2400	394	10	1	4	0	0	1	;
	29	30	2800	33	3	1	4	0	0	1	;
	29	40	2800	21	0.33333299999999999041	1	4	0	0	1	;
	30	33	2800	35	7	1	4	0	0	1	;
	30	189	2800	48	11.333332999999999657	1	4	0	0	1	;
	31	34	2800	21	0.66666700000000000959	1	4	0	0	1	;
	32	33	2800	24	5.3333329999999996573	1	4	0	0	1	;
	32	40	2800	61	1.6666669999999998986	1	4	0	0	1	;
	33	27	2800	55	3	1	4	0	0	1	;
	33	189	2800	28	2	1	4	0	0	1	;
	34	31	2800	21	0.33333299999999999041	1	4	0	0	1	;
	34	35	2800	82	3.3333330000000001014	1	4	0	0	1	;
	34	359	600	327	11	1	4	0	0	1	;
	35	39	2800	9	0.33333299999999999041	1	4	0	0	1	;
	35	163	2400	28	2	1	4	0	0	1	;
	36	31	2800	82	2.3333330000000001014	1	4	0	0	1	;
	36	35	2800	20	0.33333299999999999041	1	4	0	0	1	;
	36	86	2800	111	3.6666669999999998986	1	4	0	0	1	;
	37	12	999999	0	0	0	4	0	0	0	;
	37	38	2800	132	3.6666669999999998986	1	4	0	0	1	;
	38	12	999999	0	0	0	4	0	0	0	;
	38	29	2800	88	4.6666670000000003427	1	4	0	0	1	;
	39	36	2800	19	1.3333330000000001014	1	4	0	0	1	;
	40	29	2800	21	0.33333299999999999041	1	4	0	0	1	;
	40	41	2800	82	2.3333330000000001014	1	4	0	0	1	;
	41	65	2800	209	10.666667000000000343	1	4	0	0	1	;
	42	44	2800	315	22	1	4	0	0	1	;
	43	42	2800	306	6.6666670000000003427	1	4	0	0	1	;
	43	44	2400	14	0.66666700000000000959	1	4	0	0	1	;
	43	359	2800	363	12.666667000000000343	1	4	0	0	1	;
	44	43	2400	14	0.33333299999999999041	1	4	0	0	1	;
	44	45	2800	43	1.3333330000000001014	1	4	0	0	1	;
	45	43	2800	51	6.3333329999999996573	1	4	0	0	1	;
	45	67	2800	1036	27.666667000000000343	1	4	0	0	1	;
	46	19	999999	0	0	0	4	0	0	0	;
	46	47	2800	45	1.3333330000000001014	1	4	0	0	1	;
	47	52	2800	22	0.66666700000000000959	1	4	0	0	1	;
	47	141	2400	74	2	1	4	0	0	1	;
	48	49	2800	106	3	1	4	0	0	1	;
	49	19	999999	0	0	0	4	0	0	0	;
	49	46	2800	14	0.33333299999999999041	1	4	0	0	1	;
	49	332	2800	255	6	1	4	0	0	1	;
	50	51	2800	85	3.3333330000000001014	1	4	0	0	1	;
	51	48	2800	18	0.66666700000000000959	1	4	0	0	1	;
	51	138	2400	201	4.6666670000000003427	1	4	0	0	1	;
	52	53	2800	112	3.6666669999999998986	1	4	0	0	1	;
	53	54	2800	24	0.66666700000000000959	1	4	0	0	1	;
	53	263	2400	252	6	1	4	0	0	1	;
	54	57	2800	34	1.6666669999999998986	1	4	0	0	1	;
	55	50	2800	747	31.333332999999999657	1	4	0	0	1	;
	55	56	600	17	0.33333299999999999041	1	4	0	0	1	;
	56	55	600	17	0.33333299999999999041	1	4	0	0	1	;
	56	264	600	416	13.333332999999999657	1	4	0	0	1	;
	57	50	2800	23	2	1	4	0	0	1	;
	57	56	2800	748	20.333332999999999657	1	4	0	0	1	;
	58	26	999999	0	0	0	4	0	0	0	;
	58	59	2800	8	0.33333299999999999041	1	4	0	0	1	;
	59	26	999999	0	0	0	4	0	0	0	;
	59	171	2400	42	1	1	4	0	0	1	;
	60	26	999999	0	0	0	4	0	0	0	;
	60	61	2800	8	0.66666700000000000959	1	4	0	0	1	;
	61	26	999999	0	0	0	4	0	0	0	;
	61	66	2800	30	6	1	4	0	0	1	;
	62	60	2800	23	1	1	4	0	0	1	;
	62	171	2400	43	1.6666669999999998986	1	4	0	0	1	;
	63	65	2800	418	19.333332999999999657	1	4	0	0	1	;
	63	94	900	542	34.66666699999999679	1	4	0	0	1	;
	64	12	999999	0	0	0	4	0	0	0	;
	64	65	900	160	4	1	4	0	0	1	;
	65	12	999999	0	0	0	4	0	0	0	;
	65	37	2800	73	2.3333330000000001014	1	4	0	0	1	;
	65	63	2800	418	22.333332999999999657	1	4	0	0	1	;
	65	190	900	658	31	1	4	0	0	1	;
	65	248	900	286	13.333332999999999657	1	4	0	0	1	;
	66	45	2800	1059	30.666667000000000343	1	4	0	0	1	;
	67	58	2800	45	2	1	4	0	0	1	;
	68	6	999999	0	0	0	4	0	0	0	;
	68	151	2400	159	5.3333329999999996573	1	4	0	0	1	;
	69	6	999999	0	0	0	4	0	0	0	;
	69	68	2400	108	3	1	4	0	0	1	;
	70	6	999999	0	0	0	4	0	0	0	;
	70	71	2400	102	4	1	4	0	0	1	;
	71	6	999999	0	0	0	4	0	0	0	;
	71	69	2400	196	7.3333329999999996573	1	4	0	0	1	;
	71	196	2400	450	20.333332999999999657	1	4	0	0	1	;
	71	288	600	282	8	1	4	0	0	1	;
	72	73	2800	60	2	1	4	0	0	1	;
	72	74	2800	22	0.33333299999999999041	1	4	0	0	1	;
	73	74	2800	68	1.6666669999999998986	1	4	0	0	1	;
	73	78	2800	43	1.3333330000000001014	1	4	0	0	1	;
	73	232	600	234	9	1	4	0	0	1	;
	74	72	2800	22	0.33333299999999999041	1	4	0	0	1	;
	74	80	2800	65	2.6666669999999998986	1	4	0	0	1	;
	75	76	2400	169	4.3333329999999996573	1	4	0	0	1	;
	75	115	2400	18	0.33333299999999999041	1	4	0	0	1	;
	76	75	2400	169	7.6666670000000003427	1	4	0	0	1	;
	76	77	2800	160	3.3333330000000001014	1	4	0	0	1	;
	76	339	2800	522	15.666667000000000343	1	4	0	0	1	;
	79	72	2800	62	2.3333330000000001014	1	4	0	0	1	;
	79	80	600	23	3	1	4	0	0	1	;
	80	75	600	321	18	1	4	0	0	1	;
	80	187	2800	17	0.66666700000000000959	1	4	0	0	1	;
	81	82	900	74	2	1	4	0	0	1	;
	81	92	900	21	0.66666700000000000959	1	4	0	0	1	;
	82	85	900	49	9	1	4	0	0	1	;
	82	96	900	23	0.66666700000000000959	1	4	0	0	1	;
	83	9	999999	0	0	0	4	0	0	0	;
	83	84	2400	40	1.6666669999999998986	1	4	0	0	1	;
	84	9	999999	0	0	0	4	0	0	0	;
	84	95	900	38	2.3333330000000001014	1	4	0	0	1	;
	84	97	2400	14	0.33333299999999999041	1	4	0	0	1	;
	85	103	2400	62	1.6666669999999998986	1	4	0	0	1	;
	85	125	900	31	3	1	4	0	0	1	;
	86	7	999999	0	0	0	4	0	0	0	;
	86	36	2800	111	6.3333329999999996573	1	4	0	0	1	;
	86	87	2800	100	3	1	4	0	0	1	;
	86	233	600	32	0.66666700000000000959	1	4	0	0	1	;
	87	7	999999	0	0	0	4	0	0	0	;
	87	86	2800	100	4.6666670000000003427	1	4	0	0	1	;
	87	89	2800	166	5.3333329999999996573	1	4	0	0	1	;
	88	7	999999	0	0	0	4	0	0	0	;
	88	86	600	184	6	1	4	0	0	1	;
	88	89	600	119	6	1	4	0	0	1	;
	89	7	999999	0	0	0	4	0	0	0	;
	89	87	2800	166	6	1	4	0	0	1	;
	89	88	600	119	3.6666669999999998986	1	4	0	0	1	;
	89	93	2800	190	9.3333329999999996573	1	4	0	0	1	;
	90	81	900	89	2.6666669999999998986	1	4	0	0	1	;
	90	83	2400	133	3.6666669999999998986	1	4	0	0	1	;
	90	91	2400	20	0.66666700000000000959	1	4	0	0	1	;
	91	90	2800	20	0.66666700000000000959	1	4	0	0	1	;
	91	249	900	511	23.333332999999999657	1	4	0	0	1	;
	92	81	900	21	0.66666700000000000959	1	4	0	0	1	;
	92	91	900	100	4.6666670000000003427	1	4	0	0	1	;
	93	89	2800	190	8.3333329999999996573	1	4	0	0	1	;
	93	101	600	244	8.6666670000000003427	1	4	0	0	1	;
	93	328	2800	217	11.333332999999999657	1	4	0	0	1	;
	94	90	900	175	9	1	4	0	0	1	;
	95	9	999999	0	0	0	4	0	0	0	;
	95	99	900	144	10.333332999999999657	1	4	0	0	1	;
	96	82	900	23	0.66666700000000000959	1	4	0	0	1	;
	96	92	900	74	2	1	4	0	0	1	;
	97	9	999999	0	0	0	4	0	0	0	;
	97	98	2800	93	7	1	4	0	0	1	;
	98	120	2800	88	2.6666669999999998986	1	4	0	0	1	;
	99	8	999999	0	0	0	4	0	0	0	;
	99	97	900	177	4.3333329999999996573	1	4	0	0	1	;
	99	247	900	417	15	1	4	0	0	1	;
	100	93	600	107	13.666667000000000343	1	4	0	0	1	;
	101	147	600	841	27.666667000000000343	1	4	0	0	1	;
	102	85	2800	23	1	1	4	0	0	1	;
	102	96	900	53	1.3333330000000001014	1	4	0	0	1	;
	103	124	2400	29	0.66666700000000000959	1	4	0	0	1	;
	103	137	2400	46	2	1	4	0	0	1	;
	104	93	600	291	19	1	4	0	0	1	;
	105	89	600	295	7.3333329999999996573	1	4	0	0	1	;
	106	98	2800	25	0.66666700000000000959	1	4	0	0	1	;
	106	107	2800	104	3	1	4	0	0	1	;
	107	84	900	17	0.33333299999999999041	1	4	0	0	1	;
	107	90	2400	162	5.6666670000000003427	1	4	0	0	1	;
	108	32	2400	387	20.333332999999999657	1	4	0	0	1	;
	108	109	600	50	2.3333330000000001014	1	4	0	0	1	;
	109	108	600	50	2.3333330000000001014	1	4	0	0	1	;
	109	111	600	468	11.666667000000000343	1	4	0	0	1	;
	109	134	2400	514	12.333332999999999657	1	4	0	0	1	;
	110	187	600	134	9.3333329999999996573	1	4	0	0	1	;
	111	112	2400	114	3.6666669999999998986	1	4	0	0	1	;
	111	131	2400	877	34.33333300000000321	1	4	0	0	1	;
	112	115	2400	176	18	1	4	0	0	1	;
	113	109	600	267	6.6666670000000003427	1	4	0	0	1	;
	114	111	2400	280	9.6666670000000003427	1	4	0	0	1	;
	115	75	2400	18	0.33333299999999999041	1	4	0	0	1	;
	115	110	600	190	6.6666670000000003427	1	4	0	0	1	;
	115	111	2400	290	9.6666670000000003427	1	4	0	0	1	;
	116	117	2400	79	2	1	4	0	0	1	;
	117	8	999999	0	0	0	4	0	0	0	;
	117	99	2800	27	1.6666669999999998986	1	4	0	0	1	;
	117	118	2400	493	14	1	4	0	0	1	;
	118	108	2400	133	5.6666670000000003427	1	4	0	0	1	;
	119	116	2800	18	1	1	4	0	0	1	;
	119	123	2400	47	2.6666669999999998986	1	4	0	0	1	;
	120	116	2800	32	1	1	4	0	0	1	;
	120	119	2800	24	1.3333330000000001014	1	4	0	0	1	;
	121	8	999999	0	0	0	4	0	0	0	;
	121	128	2400	217	10	1	4	0	0	1	;
	122	358	2400	53	2.3333330000000001014	1	4	0	0	1	;
	123	130	2400	54	1.3333330000000001014	1	4	0	0	1	;
	124	103	2400	29	0.66666700000000000959	1	4	0	0	1	;
	124	125	2400	65	3.3333330000000001014	1	4	0	0	1	;
	125	126	2400	24	0.66666700000000000959	1	4	0	0	1	;
	125	177	900	60	1.6666669999999998986	1	4	0	0	1	;
	126	102	900	33	1.3333330000000001014	1	4	0	0	1	;
	127	129	2400	20	0.66666700000000000959	1	4	0	0	1	;
	127	293	2400	326	10	1	4	0	0	1	;
	128	114	2400	593	17	1	4	0	0	1	;
	128	131	2400	21	0.66666700000000000959	1	4	0	0	1	;
	129	122	2400	364	10.666667000000000343	1	4	0	0	1	;
	129	128	2400	22	2	1	4	0	0	1	;
	130	121	2400	129	3	1	4	0	0	1	;
	130	122	2800	36	2	1	4	0	0	1	;
	131	48	2400	461	21	1	4	0	0	1	;
	131	127	2400	22	1.3333330000000001014	1	4	0	0	1	;
	132	133	2800	109	4.6666670000000003427	1	4	0	0	1	;
	133	106	2400	38	2.6666669999999998986	1	4	0	0	1	;
	133	135	2400	26	1	1	4	0	0	1	;
	134	8	999999	0	0	0	4	0	0	0	;
	134	130	2400	220	14.333332999999999657	1	4	0	0	1	;
	135	136	2800	33	1.6666669999999998986	1	4	0	0	1	;
	136	124	2400	46	1.6666669999999998986	1	4	0	0	1	;
	136	137	2400	32	0.66666700000000000959	1	4	0	0	1	;
	137	106	2800	48	1.6666669999999998986	1	4	0	0	1	;
	137	136	2400	32	0.66666700000000000959	1	4	0	0	1	;
	138	127	2400	258	9	1	4	0	0	1	;
	139	140	2400	22	2.3333330000000001014	1	4	0	0	1	;
	139	144	2400	39	1.3333330000000001014	1	4	0	0	1	;
	140	17	999999	0	0	0	4	0	0	0	;
	140	142	2400	15	1	1	4	0	0	1	;
	140	149	2400	40	1.3333330000000001014	1	4	0	0	1	;
	141	150	2400	199	5	1	4	0	0	1	;
	141	152	2400	22	0.33333299999999999041	1	4	0	0	1	;
	142	17	999999	0	0	0	4	0	0	0	;
	142	143	2400	22	0.33333299999999999041	1	4	0	0	1	;
	142	145	2800	166	6.3333329999999996573	1	4	0	0	1	;
	143	139	2400	20	1.3333330000000001014	1	4	0	0	1	;
	143	258	900	18	1.6666669999999998986	1	4	0	0	1	;
	144	70	2400	363	14.666667000000000343	1	4	0	0	1	;
	144	151	2400	21	0.33333299999999999041	1	4	0	0	1	;
	145	18	999999	0	0	0	4	0	0	0	;
	145	146	2400	24	2	1	4	0	0	1	;
	145	153	2400	427	12.666667000000000343	1	4	0	0	1	;
	146	18	999999	0	0	0	4	0	0	0	;
	146	143	2400	167	8.3333329999999996573	1	4	0	0	1	;
	146	145	2400	24	0.66666700000000000959	1	4	0	0	1	;
	146	276	2400	71	2.6666669999999998986	1	4	0	0	1	;
	147	100	600	978	27.333332999999999657	1	4	0	0	1	;
	147	148	2400	71	2	1	4	0	0	1	;
	147	160	2400	408	12.666667000000000343	1	4	0	0	1	;
	148	150	2400	22	0.33333299999999999041	1	4	0	0	1	;
	148	152	2400	200	11.666667000000000343	1	4	0	0	1	;
	149	17	999999	0	0	0	4	0	0	0	;
	149	142	2400	43	4.3333329999999996573	1	4	0	0	1	;
	149	158	2400	397	11.666667000000000343	1	4	0	0	1	;
	150	147	2400	78	3.6666669999999998986	1	4	0	0	1	;
	150	148	2400	22	0.33333299999999999041	1	4	0	0	1	;
	151	17	999999	0	0	0	4	0	0	0	;
	151	140	2400	40	4.6666670000000003427	1	4	0	0	1	;
	151	144	2400	21	0.33333299999999999041	1	4	0	0	1	;
	152	52	2800	75	4.6666670000000003427	1	4	0	0	1	;
	152	141	2400	22	0.33333299999999999041	1	4	0	0	1	;
	153	154	2400	127	5	1	4	0	0	1	;
	153	162	2400	19	0.33333299999999999041	1	4	0	0	1	;
	154	39	2800	24	0.66666700000000000959	1	4	0	0	1	;
	154	163	2400	15	0.33333299999999999041	1	4	0	0	1	;
	155	3	999999	0	0	0	4	0	0	0	;
	155	16	999999	0	0	0	4	0	0	0	;
	155	159	2400	153	5.3333329999999996573	1	4	0	0	1	;
	156	18	999999	0	0	0	4	0	0	0	;
	156	157	2400	162	5	1	4	0	0	1	;
	157	18	999999	0	0	0	4	0	0	0	;
	157	146	2400	75	8	1	4	0	0	1	;
	157	275	2400	20	0.33333299999999999041	1	4	0	0	1	;
	158	147	2400	272	8	1	4	0	0	1	;
	159	200	2400	201	12.666667000000000343	1	4	0	0	1	;
	160	149	2400	261	8.6666670000000003427	1	4	0	0	1	;
	161	3	999999	0	0	0	4	0	0	0	;
	161	211	2400	314	9.6666670000000003427	1	4	0	0	1	;
	162	153	2400	19	0.33333299999999999041	1	4	0	0	1	;
	162	156	2400	186	6	1	4	0	0	1	;
	163	154	2400	15	0.33333299999999999041	1	4	0	0	1	;
	163	162	2400	126	3.3333330000000001014	1	4	0	0	1	;
	164	165	2400	238	12	1	4	0	0	1	;
	164	168	2400	200	5	1	4	0	0	1	;
	164	170	600	1131	40.33333300000000321	1	4	0	0	1	;
	165	164	2400	238	18	1	4	0	0	1	;
	165	167	600	1330	53	1	4	0	0	1	;
	165	251	2400	81	2.3333330000000001014	1	4	0	0	1	;
	165	252	900	80	2.6666669999999998986	1	4	0	0	1	;
	166	23	999999	0	0	0	4	0	0	0	;
	166	165	600	1001	44.33333300000000321	1	4	0	0	1	;
	167	166	600	329	11.333332999999999657	1	4	0	0	1	;
	167	274	2400	365	10.666667000000000343	1	4	0	0	1	;
	167	359	900	70	3.3333330000000001014	1	4	0	0	1	;
	168	58	2400	75	13	1	4	0	0	1	;
	168	66	2400	82	4.6666670000000003427	1	4	0	0	1	;
	169	164	600	558	35.33333300000000321	1	4	0	0	1	;
	170	1	999999	0	0	0	4	0	0	0	;
	170	169	600	573	14.333332999999999657	1	4	0	0	1	;
	170	327	2400	63	1.6666669999999998986	1	4	0	0	1	;
	171	164	2400	232	16.333332999999999657	1	4	0	0	1	;
	172	10	999999	0	0	0	4	0	0	0	;
	172	183	900	23	0.66666700000000000959	1	4	0	0	1	;
	173	174	900	116	5.6666670000000003427	1	4	0	0	1	;
	174	181	900	49	2	1	4	0	0	1	;
	175	10	999999	0	0	0	4	0	0	0	;
	175	173	900	76	2.3333330000000001014	1	4	0	0	1	;
	175	182	900	19	1.3333330000000001014	1	4	0	0	1	;
	176	126	900	53	7	1	4	0	0	1	;
	176	177	900	21	0.66666700000000000959	1	4	0	0	1	;
	177	176	900	21	0.66666700000000000959	1	4	0	0	1	;
	177	179	900	68	2	1	4	0	0	1	;
	178	182	900	195	6.6666670000000003427	1	4	0	0	1	;
	179	180	900	94	2.6666669999999998986	1	4	0	0	1	;
	180	178	900	48	2.6666669999999998986	1	4	0	0	1	;
	180	181	900	19	0.33333299999999999041	1	4	0	0	1	;
	181	180	900	19	0.33333299999999999041	1	4	0	0	1	;
	181	185	900	93	2.6666669999999998986	1	4	0	0	1	;
	182	172	900	39	1.6666669999999998986	1	4	0	0	1	;
	182	175	900	19	0.33333299999999999041	1	4	0	0	1	;
	183	184	900	16	0.33333299999999999041	1	4	0	0	1	;
	183	292	900	87	8.3333329999999996573	1	4	0	0	1	;
	184	175	900	64	2.3333330000000001014	1	4	0	0	1	;
	185	176	900	69	5.3333329999999996573	1	4	0	0	1	;
	186	11	999999	0	0	0	4	0	0	0	;
	186	28	2800	121	10	1	4	0	0	1	;
	187	186	2800	120	3.3333330000000001014	1	4	0	0	1	;
	187	191	600	23	0.66666700000000000959	1	4	0	0	1	;
	188	192	2800	93	2.6666669999999998986	1	4	0	0	1	;
	189	190	2800	385	10	1	4	0	0	1	;
	190	64	900	498	12.333332999999999657	1	4	0	0	1	;
	191	11	999999	0	0	0	4	0	0	0	;
	191	79	2800	16	1	1	4	0	0	1	;
	192	11	999999	0	0	0	4	0	0	0	;
	192	191	2800	111	4.3333329999999996573	1	4	0	0	1	;
	193	194	900	115	9.6666670000000003427	1	4	0	0	1	;
	194	197	900	18	2	1	4	0	0	1	;
	194	200	2400	97	5	1	4	0	0	1	;
	195	3	999999	0	0	0	4	0	0	0	;
	195	201	900	225	8.3333329999999996573	1	4	0	0	1	;
	196	71	2400	450	16	1	4	0	0	1	;
	196	197	2400	98	4.6666670000000003427	1	4	0	0	1	;
	196	200	2400	20	3	1	4	0	0	1	;
	197	198	2400	18	0.33333299999999999041	1	4	0	0	1	;
	197	354	900	309	9	1	4	0	0	1	;
	198	199	900	16	1	1	4	0	0	1	;
	198	302	2400	18	1.3333330000000001014	1	4	0	0	1	;
	199	194	2400	17	2	1	4	0	0	1	;
	199	228	900	295	11	1	4	0	0	1	;
	200	196	2400	20	1.6666669999999998986	1	4	0	0	1	;
	200	229	2400	13	0.66666700000000000959	1	4	0	0	1	;
	200	282	2400	145	4	1	4	0	0	1	;
	201	193	900	179	6	1	4	0	0	1	;
	201	228	900	19	0.33333299999999999041	1	4	0	0	1	;
	202	203	2800	83	9.3333329999999996573	1	4	0	0	1	;
	202	207	2400	23	0.66666700000000000959	1	4	0	0	1	;
	203	210	2800	17	0.66666700000000000959	1	4	0	0	1	;
	203	320	2400	300	10.666667000000000343	1	4	0	0	1	;
	204	2	999999	0	0	0	4	0	0	0	;
	204	205	2400	418	16	1	4	0	0	1	;
	204	209	900	264	7.3333329999999996573	1	4	0	0	1	;
	204	219	2400	188	7	1	4	0	0	1	;
	204	223	900	130	7.6666670000000003427	1	4	0	0	1	;
	205	13	999999	0	0	0	4	0	0	0	;
	205	21	999999	0	0	0	4	0	0	0	;
	205	204	2400	418	14.666667000000000343	1	4	0	0	1	;
	205	226	2400	203	7.6666670000000003427	1	4	0	0	1	;
	206	13	999999	0	0	0	4	0	0	0	;
	206	25	999999	0	0	0	4	0	0	0	;
	206	218	900	406	11	1	4	0	0	1	;
	207	202	2400	23	1	1	4	0	0	1	;
	207	321	2400	147	4.6666670000000003427	1	4	0	0	1	;
	208	203	2800	20	0.66666700000000000959	1	4	0	0	1	;
	208	207	2800	104	7	1	4	0	0	1	;
	209	2	999999	0	0	0	4	0	0	0	;
	209	20	999999	0	0	0	4	0	0	0	;
	209	215	900	368	12	1	4	0	0	1	;
	210	208	2400	15	1	1	4	0	0	1	;
	210	223	600	363	19.333332999999999657	1	4	0	0	1	;
	210	323	2400	166	7.6666670000000003427	1	4	0	0	1	;
	211	210	2800	148	13.666667000000000343	1	4	0	0	1	;
	212	20	999999	0	0	0	4	0	0	0	;
	212	215	600	245	8.6666670000000003427	1	4	0	0	1	;
	213	215	900	440	12	1	4	0	0	1	;
	213	218	900	329	9	1	4	0	0	1	;
	214	25	999999	0	0	0	4	0	0	0	;
	214	215	600	291	11	1	4	0	0	1	;
	215	20	999999	0	0	0	4	0	0	0	;
	215	204	900	632	22	1	4	0	0	1	;
	215	217	900	166	5	1	4	0	0	1	;
	215	218	600	323	13	1	4	0	0	1	;
	215	324	600	291	14.333332999999999657	1	4	0	0	1	;
	216	213	900	165	5	1	4	0	0	1	;
	217	220	900	185	7	1	4	0	0	1	;
	218	25	999999	0	0	0	4	0	0	0	;
	218	214	600	32	0.66666700000000000959	1	4	0	0	1	;
	218	216	900	164	5.3333329999999996573	1	4	0	0	1	;
	218	226	900	663	28	1	4	0	0	1	;
	219	2	999999	0	0	0	4	0	0	0	;
	219	323	2400	153	6	1	4	0	0	1	;
	220	213	900	89	2.3333330000000001014	1	4	0	0	1	;
	221	2	999999	0	0	0	4	0	0	0	;
	221	222	900	8	0.66666700000000000959	1	4	0	0	1	;
	222	204	900	125	10	1	4	0	0	1	;
