<NUMBER OF ZONES> 	36
<NUMBER OF NODES> 	397
<FIRST THRU NODE> 	37
<NUMBER OF LINKS> 	871
<END OF METADATA> 	

~ 	 Init node 	 Term node 	 Capacity 	 Length 	 Free Flow Time 	 B 	 Power 	 Speed limit 	 Toll 	 Type 	 ;
	11	282	999999	0	0	0	4	0	0	0	;
	12	111	999999	0	0	0	4	0	0	0	;
	12	113	999999	0	0	0	4	0	0	0	;
	12	119	999999	0	0	0	4	0	0	0	;
	12	120	999999	0	0	0	4	0	0	0	;
	13	165	999999	0	0	0	4	0	0	0	;
	13	200	999999	0	0	0	4	0	0	0	;
	13	202	999999	0	0	0	4	0	0	0	;
	13	397	999999	0	0	0	4	0	0	0	;
	14	127	999999	0	0	0	4	0	0	0	;
	14	128	999999	0	0	0	4	0	0	0	;
	14	129	999999	0	0	0	4	0	0	0	;
	14	132	999999	0	0	0	4	0	0	0	;
	15	164	999999	0	0	0	4	0	0	0	;
	15	174	999999	0	0	0	4	0	0	0	;
	15	176	999999	0	0	0	4	0	0	0	;
	15	190	999999	0	0	0	4	0	0	0	;
	16	74	999999	0	0	0	4	0	0	0	;
	16	240	999999	0	0	0	4	0	0	0	;
	16	245	999999	0	0	0	4	0	0	0	;
	16	316	999999	0	0	0	4	0	0	0	;
	17	69	999999	0	0	0	4	0	0	0	;
	17	250	999999	0	0	0	4	0	0	0	;
	17	269	999999	0	0	0	4	0	0	0	;
	17	272	999999	0	0	0	4	0	0	0	;
	18	69	999999	0	0	0	4	0	0	0	;
	18	72	999999	0	0	0	4	0	0	0	;
	18	74	999999	0	0	0	4	0	0	0	;
	18	240	999999	0	0	0	4	0	0	0	;
	19	286	999999	0	0	0	4	0	0	0	;
	19	290	999999	0	0	0	4	0	0	0	;
	19	291	999999	0	0	0	4	0	0	0	;
	19	356	999999	0	0	0	4	0	0	0	;
	20	216	999999	0	0	0	4	0	0	0	;
	20	219	999999	0	0	0	4	0	0	0	;
	20	220	999999	0	0	0	4	0	0	0	;
	20	237	999999	0	0	0	4	0	0	0	;
	21	311	999999	0	0	0	4	0	0	0	;
	21	371	999999	0	0	0	4	0	0	0	;
	21	372	999999	0	0	0	4	0	0	0	;
	21	374	999999	0	0	0	4	0	0	0	;
	22	227	999999	0	0	0	4	0	0	0	;
	22	284	999999	0	0	0	4	0	0	0	;
	22	285	999999	0	0	0	4	0	0	0	;
	22	286	999999	0	0	0	4	0	0	0	;
	23	221	999999	0	0	0	4	0	0	0	;
	23	223	999999	0	0	0	4	0	0	0	;
	23	225	999999	0	0	0	4	0	0	0	;
	23	230	999999	0	0	0	4	0	0	0	;
	24	316	999999	0	0	0	4	0	0	0	;
	24	378	999999	0	0	0	4	0	0	0	;
	24	382	999999	0	0	0	4	0	0	0	;
	24	384	999999	0	0	0	4	0	0	0	;
	25	314	999999	0	0	0	4	0	0	0	;
	25	330	999999	0	0	0	4	0	0	0	;
	25	331	999999	0	0	0	4	0	0	0	;
	25	333	999999	0	0	0	4	0	0	0	;
	26	326	999999	0	0	0	4	0	0	0	;
	26	327	999999	0	0	0	4	0	0	0	;
	26	331	999999	0	0	0	4	0	0	0	;
	26	334	999999	0	0	0	4	0	0	0	;
	27	67	999999	0	0	0	4	0	0	0	;
	27	77	999999	0	0	0	4	0	0	0	;
	27	275	999999	0	0	0	4	0	0	0	;
	27	279	999999	0	0	0	4	0	0	0	;
	28	209	999999	0	0	0	4	0	0	0	;
	28	212	999999	0	0	0	4	0	0	0	;
	28	213	999999	0	0	0	4	0	0	0	;
	28	214	999999	0	0	0	4	0	0	0	;
	29	45	999999	0	0	0	4	0	0	0	;
	29	154	999999	0	0	0	4	0	0	0	;
	29	155	999999	0	0	0	4	0	0	0	;
	29	156	999999	0	0	0	4	0	0	0	;
	30	133	999999	0	0	0	4	0	0	0	;
	30	153	999999	0	0	0	4	0	0	0	;
	30	155	999999	0	0	0	4	0	0	0	;
	30	388	999999	0	0	0	4	0	0	0	;
	31	265	999999	0	0	0	4	0	0	0	;
	31	266	999999	0	0	0	4	0	0	0	;
	31	267	999999	0	0	0	4	0	0	0	;
	31	268	999999	0	0	0	4	0	0	0	;
	32	78	999999	0	0	0	4	0	0	0	;
	32	239	999999	0	0	0	4	0	0	0	;
	32	243	999999	0	0	0	4	0	0	0	;
	32	269	999999	0	0	0	4	0	0	0	;
	33	40	999999	0	0	0	4	0	0	0	;
	33	266	999999	0	0	0	4	0	0	0	;
	33	267	999999	0	0	0	4	0	0	0	;
	33	389	999999	0	0	0	4	0	0	0	;
	34	88	999999	0	0	0	4	0	0	0	;
	34	89	999999	0	0	0	4	0	0	0	;
	34	97	999999	0	0	0	4	0	0	0	;
	34	101	999999	0	0	0	4	0	0	0	;
	35	146	999999	0	0	0	4	0	0	0	;
	35	147	999999	0	0	0	4	0	0	0	;
	35	148	999999	0	0	0	4	0	0	0	;
	35	149	999999	0	0	0	4	0	0	0	;
	36	239	999999	0	0	0	4	0	0	0	;
	36	246	999999	0	0	0	4	0	0	0	;
	36	267	999999	0	0	0	4	0	0	0	;
	36	353	999999	0	0	0	4	0	0	0	;
	37	38	2400	1	0.33333299999999999041	1	4	0	0	1	;
	37	374	2400	142	4.6666670000000003427	1	4	0	0	1	;
	38	37	2400	1	0.33333299999999999041	1	4	0	0	1	;
	40	33	999999	0	0	0	4	0	0	0	;
	40	389	2400	24	0.66666700000000000959	1	4	0	0	1	;
	41	100	600	315	8	1	4	0	0	1	;
	41	112	600	240	6	1	4	0	0	1	;
	42	41	600	196	5	1	4	0	0	1	;
	43	45	2800	44	1.3333330000000001014	1	4	0	0	1	;
	43	46	2800	320	18.333332999999999657	1	4	0	0	1	;
	44	45	2800	321	19.333332999999999657	1	4	0	0	1	;
	44	46	2800	39	1.3333330000000001014	1	4	0	0	1	;
	45	29	999999	0	0	0	4	0	0	0	;
	45	48	2800	35	1.3333330000000001014	1	4	0	0	1	;
	45	211	2800	82	2	1	4	0	0	1	;
	46	65	2800	23	0.66666700000000000959	1	4	0	0	1	;
	47	43	2800	37	1.6666669999999998986	1	4	0	0	1	;
	48	47	2800	43	5.3333329999999996573	1	4	0	0	1	;
	48	156	2400	251	6.3333329999999996573	1	4	0	0	1	;
	49	7	999999	0	0	0	4	0	0	0	;
	49	50	2800	126	9	1	4	0	0	1	;
	50	7	999999	0	0	0	4	0	0	0	;
	50	53	2400	30	1	1	4	0	0	1	;
	50	57	2800	51	1.6666669999999998986	1	4	0	0	1	;
	50	195	2400	194	9.3333329999999996573	1	4	0	0	1	;
	51	53	2800	92	7.6666670000000003427	1	4	0	0	1	;
	51	162	900	125	4.6666670000000003427	1	4	0	0	1	;
	52	49	2800	114	3.3333330000000001014	1	4	0	0	1	;
	53	50	2800	30	1.6666669999999998986	1	4	0	0	1	;
	53	54	2800	103	3.6666669999999998986	1	4	0	0	1	;
	53	162	900	105	3	1	4	0	0	1	;
	54	7	999999	0	0	0	4	0	0	0	;
	54	58	2800	139	3.3333330000000001014	1	4	0	0	1	;
	55	52	2800	46	1	1	4	0	0	1	;
	56	63	2800	272	9.6666670000000003427	1	4	0	0	1	;
	57	56	2800	64	1.6666669999999998986	1	4	0	0	1	;
	58	7	999999	0	0	0	4	0	0	0	;
	58	59	2800	48	1	1	4	0	0	1	;
	59	60	2800	56	1.3333330000000001014	1	4	0	0	1	;
	59	393	2800	161	3.6666669999999998986	1	4	0	0	1	;
	60	171	600	140	4	1	4	0	0	1	;
	60	392	2800	106	2.6666669999999998986	1	4	0	0	1	;
	61	55	2800	132	2.6666669999999998986	1	4	0	0	1	;
	62	11	999999	0	0	0	4	0	0	0	;
	62	51	2800	301	12	1	4	0	0	1	;
	62	63	2800	23	0.66666700000000000959	1	4	0	0	1	;
	62	347	900	90	2.6666669999999998986	1	4	0	0	1	;
	63	64	2800	16	0.66666700000000000959	1	4	0	0	1	;
	63	278	900	339	8.6666670000000003427	1	4	0	0	1	;
	64	62	2800	19	1.3333330000000001014	1	4	0	0	1	;
	64	350	2800	115	3.3333330000000001014	1	4	0	0	1	;
	65	66	2800	36	1.6666669999999998986	1	4	0	0	1	;
	65	192	2400	280	8.6666670000000003427	1	4	0	0	1	;
	66	44	2800	22	0.66666700000000000959	1	4	0	0	1	;
	66	368	2800	43	1	1	4	0	0	1	;
	67	27	999999	0	0	0	4	0	0	0	;
	67	99	600	262	10.666667000000000343	1	4	0	0	1	;
	68	313	2800	133	8	1	4	0	0	1	;
	69	17	999999	0	0	0	4	0	0	0	;
	69	18	999999	0	0	0	4	0	0	0	;
	69	72	900	103	4	1	4	0	0	1	;
	69	244	900	77	2	1	4	0	0	1	;
	70	242	900	189	5	1	4	0	0	1	;
	71	39	900	304	7.3333329999999996573	1	4	0	0	1	;
	72	18	999999	0	0	0	4	0	0	0	;
	72	74	900	348	14.666667000000000343	1	4	0	0	1	;
	73	95	2400	568	30.333332999999999657	1	4	0	0	1	;
	74	16	999999	0	0	0	4	0	0	0	;
	74	18	999999	0	0	0	4	0	0	0	;
	74	69	900	451	11.333332999999999657	1	4	0	0	1	;
	74	316	900	445	11	1	4	0	0	1	;
	75	78	900	178	15.333332999999999657	1	4	0	0	1	;
	76	68	2800	137	7	1	4	0	0	1	;
	77	27	999999	0	0	0	4	0	0	0	;
	77	67	600	253	7	1	4	0	0	1	;
	77	103	600	236	6	1	4	0	0	1	;
	77	279	600	85	2.6666669999999998986	1	4	0	0	1	;
	78	32	999999	0	0	0	4	0	0	0	;
	78	80	2400	90	6.6666670000000003427	1	4	0	0	1	;
	78	250	900	463	14	1	4	0	0	1	;
	78	272	2400	285	12	1	4	0	0	1	;
	78	351	2400	310	10	1	4	0	0	1	;
	79	75	900	457	14.666667000000000343	1	4	0	0	1	;
	79	81	900	34	1.3333330000000001014	1	4	0	0	1	;
	79	242	900	66	3	1	4	0	0	1	;
	80	73	2400	277	18.333332999999999657	1	4	0	0	1	;
	80	78	2400	90	11.333332999999999657	1	4	0	0	1	;
	80	254	900	188	6.6666670000000003427	1	4	0	0	1	;
	81	79	900	34	1	1	4	0	0	1	;
	81	228	900	43	1.3333330000000001014	1	4	0	0	1	;
	82	96	2400	65	1.3333330000000001014	1	4	0	0	1	;
	82	99	2400	96	12.333332999999999657	1	4	0	0	1	;
	82	343	600	198	15.333332999999999657	1	4	0	0	1	;
	83	84	2400	132	9.6666670000000003427	1	4	0	0	1	;
	84	86	2400	197	15.333332999999999657	1	4	0	0	1	;
	84	90	2400	31	1.3333330000000001014	1	4	0	0	1	;
	84	251	2400	301	6.3333329999999996573	1	4	0	0	1	;
	85	86	600	31	1.3333330000000001014	1	4	0	0	1	;
	85	90	2400	198	10.666667000000000343	1	4	0	0	1	;
	85	343	600	137	15.333332999999999657	1	4	0	0	1	;
	86	85	600	31	1.3333330000000001014	1	4	0	0	1	;
	86	107	600	174	6.6666670000000003427	1	4	0	0	1	;
	86	383	2400	216	6.6666670000000003427	1	4	0	0	1	;
	87	84	2400	100	4.3333329999999996573	1	4	0	0	1	;
	88	34	999999	0	0	0	4	0	0	0	;
	88	103	2400	86	2.6666669999999998986	1	4	0	0	1	;
	89	34	999999	0	0	0	4	0	0	0	;
	89	93	2400	165	10.333332999999999657	1	4	0	0	1	;
	90	82	2400	137	8.6666670000000003427	1	4	0	0	1	;
	90	84	2400	31	0.66666700000000000959	1	4	0	0	1	;
	90	91	2400	128	4.6666670000000003427	1	4	0	0	1	;
	91	94	2400	132	8.3333329999999996573	1	4	0	0	1	;
	92	85	2400	131	13.333332999999999657	1	4	0	0	1	;
	93	83	2400	128	4	1	4	0	0	1	;
	93	94	900	38	1.6666669999999998986	1	4	0	0	1	;
	93	97	900	192	9.6666670000000003427	1	4	0	0	1	;
	94	88	2400	165	5	1	4	0	0	1	;
	94	93	900	38	2	1	4	0	0	1	;
	95	87	2400	75	4	1	4	0	0	1	;
	96	90	2400	72	1.6666669999999998986	1	4	0	0	1	;
	97	34	999999	0	0	0	4	0	0	0	;
	97	249	900	342	17.333332999999999657	1	4	0	0	1	;
	98	99	2400	102	2	1	4	0	0	1	;
	99	82	2400	96	2	1	4	0	0	1	;
	99	105	600	130	4.3333329999999996573	1	4	0	0	1	;
	99	319	2400	392	19	1	4	0	0	1	;
	99	342	600	201	9	1	4	0	0	1	;
	100	102	600	213	15	1	4	0	0	1	;
	100	391	600	122	3	1	4	0	0	1	;
	101	34	999999	0	0	0	4	0	0	0	;
	101	93	900	297	19	1	4	0	0	1	;
	102	100	600	213	5.3333329999999996573	1	4	0	0	1	;
	102	116	900	38	1.6666669999999998986	1	4	0	0	1	;
	102	136	900	78	2.3333330000000001014	1	4	0	0	1	;
	103	280	2400	196	9	1	4	0	0	1	;
	104	77	600	202	5	1	4	0	0	1	;
	105	77	600	385	11	1	4	0	0	1	;
	106	86	600	100	2.3333330000000001014	1	4	0	0	1	;
	107	106	600	74	2	1	4	0	0	1	;
	107	384	600	124	3.6666669999999998986	1	4	0	0	1	;
	108	89	2400	83	2	1	4	0	0	1	;
	109	117	900	106	3.6666669999999998986	1	4	0	0	1	;
	110	109	900	150	5.3333329999999996573	1	4	0	0	1	;
	110	118	900	51	1.3333330000000001014	1	4	0	0	1	;
	110	132	900	274	16	1	4	0	0	1	;
	110	395	900	291	8.6666670000000003427	1	4	0	0	1	;
	111	12	999999	0	0	0	4	0	0	0	;
	111	112	900	178	4.3333329999999996573	1	4	0	0	1	;
	112	42	600	44	1	1	4	0	0	1	;
	112	113	900	202	8.3333329999999996573	1	4	0	0	1	;
	112	124	900	128	4	1	4	0	0	1	;
	113	12	999999	0	0	0	4	0	0	0	;
	113	119	900	53	2.3333330000000001014	1	4	0	0	1	;
	113	120	900	51	1.3333330000000001014	1	4	0	0	1	;
	114	41	600	40	1.3333330000000001014	1	4	0	0	1	;
	114	112	600	191	6.6666670000000003427	1	4	0	0	1	;
	114	115	600	172	6.6666670000000003427	1	4	0	0	1	;
	115	117	600	235	13.666667000000000343	1	4	0	0	1	;
	116	102	900	38	2.3333330000000001014	1	4	0	0	1	;
	116	114	600	477	17	1	4	0	0	1	;
	116	117	900	256	6.6666670000000003427	1	4	0	0	1	;
	117	110	900	256	11.666667000000000343	1	4	0	0	1	;
	117	114	600	407	19	1	4	0	0	1	;
	117	116	900	256	11.333332999999999657	1	4	0	0	1	;
	118	119	900	156	6.6666670000000003427	1	4	0	0	1	;
	119	12	999999	0	0	0	4	0	0	0	;
	119	110	900	207	15.666667000000000343	1	4	0	0	1	;
	119	125	900	61	1.6666669999999998986	1	4	0	0	1	;
	120	12	999999	0	0	0	4	0	0	0	;
	120	125	900	22	0.66666700000000000959	1	4	0	0	1	;
	121	122	900	147	4.3333329999999996573	1	4	0	0	1	;
	121	128	2400	371	27.333332999999999657	1	4	0	0	1	;
	121	212	900	195	7	1	4	0	0	1	;
	121	349	2400	374	10.666667000000000343	1	4	0	0	1	;
	122	131	900	43	1.3333330000000001014	1	4	0	0	1	;
	123	124	900	87	5.3333329999999996573	1	4	0	0	1	;
	124	112	900	128	6.3333329999999996573	1	4	0	0	1	;
	124	121	900	299	21.333332999999999657	1	4	0	0	1	;
	125	126	900	24	2	1	4	0	0	1	;
	126	123	900	93	3.3333330000000001014	1	4	0	0	1	;
	127	14	999999	0	0	0	4	0	0	0	;
	127	128	2400	165	11	1	4	0	0	1	;
	128	14	999999	0	0	0	4	0	0	0	;
	128	110	900	348	14	1	4	0	0	1	;
	128	121	2400	371	12.666667000000000343	1	4	0	0	1	;
	128	129	600	100	3	1	4	0	0	1	;
	128	151	2400	417	15.666667000000000343	1	4	0	0	1	;
	129	14	999999	0	0	0	4	0	0	0	;
	129	128	600	100	2.3333330000000001014	1	4	0	0	1	;
	129	205	600	136	4.6666670000000003427	1	4	0	0	1	;
	130	44	2800	54	8	1	4	0	0	1	;
	130	367	2400	22	1	1	4	0	0	1	;
	131	124	900	109	3.3333330000000001014	1	4	0	0	1	;
	132	14	999999	0	0	0	4	0	0	0	;
	132	128	900	74	5.6666670000000003427	1	4	0	0	1	;
	133	30	999999	0	0	0	4	0	0	0	;
	133	385	2800	10	0.33333299999999999041	1	4	0	0	1	;
	134	116	900	75	9	1	4	0	0	1	;
	134	135	900	102	2.6666669999999998986	1	4	0	0	1	;
	134	136	900	31	0.66666700000000000959	1	4	0	0	1	;
	135	134	900	102	3	1	4	0	0	1	;
	135	136	900	87	2.3333330000000001014	1	4	0	0	1	;
	136	134	900	31	0.66666700000000000959	1	4	0	0	1	;
	136	135	900	87	2.3333330000000001014	1	4	0	0	1	;
	137	138	600	105	4	1	4	0	0	1	;
	138	139	2800	421	16.333332999999999657	1	4	0	0	1	;
	139	10	999999	0	0	0	4	0	0	0	;
	139	143	600	103	5.3333329999999996573	1	4	0	0	1	;
	139	270	2800	247	8	1	4	0	0	1	;
	139	273	600	18	1.3333330000000001014	1	4	0	0	1	;
	140	233	900	73	8.3333329999999996573	1	4	0	0	1	;
	140	292	900	104	5.3333329999999996573	1	4	0	0	1	;
	141	10	999999	0	0	0	4	0	0	0	;
	142	317	2400	29	1	1	4	0	0	1	;
	142	333	900	324	8	1	4	0	0	1	;
	143	10	999999	0	0	0	4	0	0	0	;
	143	141	600	309	12	1	4	0	0	1	;
	144	233	600	153	3.6666669999999998986	1	4	0	0	1	;
	145	10	999999	0	0	0	4	0	0	0	;
	145	139	600	289	16.666667000000000343	1	4	0	0	1	;
	146	35	999999	0	0	0	4	0	0	0	;
	146	148	2400	25	0.66666700000000000959	1	4	0	0	1	;
	147	35	999999	0	0	0	4	0	0	0	;
	147	148	2400	74	2	1	4	0	0	1	;
	148	35	999999	0	0	0	4	0	0	0	;
	148	146	2400	25	0.66666700000000000959	1	4	0	0	1	;
	148	152	2400	363	19.333332999999999657	1	4	0	0	1	;
	149	35	999999	0	0	0	4	0	0	0	;
	149	146	2400	356	21.333332999999999657	1	4	0	0	1	;
	149	152	2400	16	0.66666700000000000959	1	4	0	0	1	;
	150	149	2400	19	0.33333299999999999041	1	4	0	0	1	;
	150	206	2400	218	9.3333329999999996573	1	4	0	0	1	;
	151	149	2400	95	12	1	4	0	0	1	;
	152	177	2400	19	1	1	4	0	0	1	;
	152	191	2400	99	2.6666669999999998986	1	4	0	0	1	;
	153	30	999999	0	0	0	4	0	0	0	;
	153	154	2400	160	4	1	4	0	0	1	;
	154	29	999999	0	0	0	4	0	0	0	;
	154	47	2400	250	19.666667000000000343	1	4	0	0	1	;
	155	29	999999	0	0	0	4	0	0	0	;
	155	30	999999	0	0	0	4	0	0	0	;
	155	386	2400	124	2.6666669999999998986	1	4	0	0	1	;
	156	29	999999	0	0	0	4	0	0	0	;
	156	155	2400	69	1.6666669999999998986	1	4	0	0	1	;
	157	9	999999	0	0	0	4	0	0	0	;
	157	158	2800	154	4	1	4	0	0	1	;
	157	175	2800	33	1.6666669999999998986	1	4	0	0	1	;
	158	159	2800	126	7	1	4	0	0	1	;
	159	48	2800	88	10.666667000000000343	1	4	0	0	1	;
	161	180	2800	41	3.6666669999999998986	1	4	0	0	1	;
	161	186	2400	55	1.6666669999999998986	1	4	0	0	1	;
	162	53	2800	105	13	1	4	0	0	1	;
	162	170	900	7	0.33333299999999999041	1	4	0	0	1	;
	163	166	600	156	4	1	4	0	0	1	;
	164	15	999999	0	0	0	4	0	0	0	;
	164	174	2400	138	3.6666669999999998986	1	4	0	0	1	;
	165	13	999999	0	0	0	4	0	0	0	;
	165	166	600	101	2.6666669999999998986	1	4	0	0	1	;
	166	162	900	138	3.6666669999999998986	1	4	0	0	1	;
	166	169	900	185	4.3333329999999996573	1	4	0	0	1	;
	167	9	999999	0	0	0	4	0	0	0	;
	167	168	2800	161	6.3333329999999996573	1	4	0	0	1	;
	167	184	2800	34	1	1	4	0	0	1	;
	168	180	2400	32	0.66666700000000000959	1	4	0	0	1	;
	168	224	2800	37	1.3333330000000001014	1	4	0	0	1	;
	169	166	900	185	5	1	4	0	0	1	;
	169	173	600	141	6.6666670000000003427	1	4	0	0	1	;
	169	194	900	94	2.3333330000000001014	1	4	0	0	1	;
	170	166	900	131	4	1	4	0	0	1	;
	171	172	600	54	4	1	4	0	0	1	;
	172	60	600	194	5	1	4	0	0	1	;
	172	169	600	219	5.3333329999999996573	1	4	0	0	1	;
	173	172	600	78	4	1	4	0	0	1	;
	174	15	999999	0	0	0	4	0	0	0	;
	174	176	2400	53	1.3333330000000001014	1	4	0	0	1	;
	175	9	999999	0	0	0	4	0	0	0	;
	175	167	2800	40	1	1	4	0	0	1	;
	175	366	2800	69	1.6666669999999998986	1	4	0	0	1	;
	176	15	999999	0	0	0	4	0	0	0	;
	176	178	2400	108	5.3333329999999996573	1	4	0	0	1	;
	177	150	2400	15	1.3333330000000001014	1	4	0	0	1	;
	177	169	900	198	5	1	4	0	0	1	;
	178	177	2800	87	7.3333329999999996573	1	4	0	0	1	;
	179	184	2800	144	12.666667000000000343	1	4	0	0	1	;
	180	179	2800	31	2.6666669999999998986	1	4	0	0	1	;
	180	186	2400	49	1.3333330000000001014	1	4	0	0	1	;
	181	179	2400	107	8.6666670000000003427	1	4	0	0	1	;
	182	160	2800	24	1	1	4	0	0	1	;
	182	183	2800	27	1	1	4	0	0	1	;
	183	187	2800	344	7.6666670000000003427	1	4	0	0	1	;
	184	157	2800	38	3.3333330000000001014	1	4	0	0	1	;
	184	188	2800	60	1.6666669999999998986	1	4	0	0	1	;
	185	160	600	44	1.3333330000000001014	1	4	0	0	1	;
	185	183	2800	60	1.6666669999999998986	1	4	0	0	1	;
	186	189	2400	49	1	1	4	0	0	1	;
	187	157	2800	62	7.6666670000000003427	1	4	0	0	1	;
	187	188	2800	39	1	1	4	0	0	1	;
	188	182	2800	350	9.6666670000000003427	1	4	0	0	1	;
	189	164	2400	95	2.3333330000000001014	1	4	0	0	1	;
	190	15	999999	0	0	0	4	0	0	0	;
	190	181	2400	239	6.6666670000000003427	1	4	0	0	1	;
	191	190	2400	172	4.6666670000000003427	1	4	0	0	1	;
	192	193	2400	157	10.333332999999999657	1	4	0	0	1	;
	193	203	2400	10	0.33333299999999999041	1	4	0	0	1	;
	194	150	900	105	15	1	4	0	0	1	;
	195	6	999999	0	0	0	4	0	0	0	;
	195	222	2400	231	11	1	4	0	0	1	;
	196	193	900	48	6	1	4	0	0	1	;
	197	199	2400	39	1	1	4	0	0	1	;
	197	362	900	90	3	1	4	0	0	1	;
	198	66	2400	281	14	1	4	0	0	1	;
	199	198	2400	112	2.6666669999999998986	1	4	0	0	1	;
	200	13	999999	0	0	0	4	0	0	0	;
	200	202	600	206	5	1	4	0	0	1	;
	201	50	2400	67	11.666667000000000343	1	4	0	0	1	;
	202	13	999999	0	0	0	4	0	0	0	;
	202	205	600	366	9	1	4	0	0	1	;
	202	209	900	180	4.6666670000000003427	1	4	0	0	1	;
	202	397	900	71	2.3333330000000001014	1	4	0	0	1	;
	203	197	2400	19	1	1	4	0	0	1	;
	203	232	2400	22	0.66666700000000000959	1	4	0	0	1	;
	204	129	600	52	1.3333330000000001014	1	4	0	0	1	;
	205	200	600	160	7	1	4	0	0	1	;
	205	210	600	63	1.6666669999999998986	1	4	0	0	1	;
	206	127	2400	136	6	1	4	0	0	1	;
	207	208	2800	97	2.6666669999999998986	1	4	0	0	1	;
	208	175	2800	154	13.666667000000000343	1	4	0	0	1	;
	209	28	999999	0	0	0	4	0	0	0	;
	209	202	900	180	9	1	4	0	0	1	;
	209	213	600	156	4	1	4	0	0	1	;
	209	214	900	77	2	1	4	0	0	1	;
	210	204	600	30	0.66666700000000000959	1	4	0	0	1	;
	211	207	2800	33	0.66666700000000000959	1	4	0	0	1	;
	211	215	2800	84	2.3333330000000001014	1	4	0	0	1	;
	212	28	999999	0	0	0	4	0	0	0	;
	212	209	900	200	7.3333329999999996573	1	4	0	0	1	;
	213	28	999999	0	0	0	4	0	0	0	;
	214	28	999999	0	0	0	4	0	0	0	;
	214	121	900	318	8	1	4	0	0	1	;
	215	61	2800	545	13.333332999999999657	1	4	0	0	1	;
	216	20	999999	0	0	0	4	0	0	0	;
	216	217	900	119	4.3333329999999996573	1	4	0	0	1	;
	217	216	900	119	5.6666670000000003427	1	4	0	0	1	;
	217	218	900	42	1	1	4	0	0	1	;
	218	219	900	90	2.3333330000000001014	1	4	0	0	1	;
	219	20	999999	0	0	0	4	0	0	0	;
	219	218	900	90	2.3333330000000001014	1	4	0	0	1	;
	219	220	900	53	1.3333330000000001014	1	4	0	0	1	;
	220	20	999999	0	0	0	4	0	0	0	;
	220	216	900	113	11	1	4	0	0	1	;
	220	219	900	53	1.3333330000000001014	1	4	0	0	1	;
	220	289	900	300	21.333332999999999657	1	4	0	0	1	;
	221	23	999999	0	0	0	4	0	0	0	;
	221	223	2400	125	4.3333329999999996573	1	4	0	0	1	;
	221	238	600	20	0.33333299999999999041	1	4	0	0	1	;
	222	6	999999	0	0	0	4	0	0	0	;
	222	201	2400	358	15.666667000000000343	1	4	0	0	1	;
	222	236	2400	390	11	1	4	0	0	1	;
	222	294	2400	25	1.6666669999999998986	1	4	0	0	1	;
	223	23	999999	0	0	0	4	0	0	0	;
	223	197	2400	175	13	1	4	0	0	1	;
	224	55	2800	254	7.3333329999999996573	1	4	0	0	1	;
	225	4	999999	0	0	0	4	0	0	0	;
	225	23	999999	0	0	0	4	0	0	0	;
	225	227	900	339	21.333332999999999657	1	4	0	0	1	;
	225	231	900	154	9	1	4	0	0	1	;
	226	76	2800	200	9	1	4	0	0	1	;
