<NUMBER OF ZONES> 	1068
<NUMBER OF NODES> 	4783
<FIRST THRU NODE> 	1069
<NUMBER OF LINKS> 	11140
<END OF METADATA> 	

~ 	 Init node 	 Term node 	 Capacity 	 Length 	 Free Flow Time 	 B 	 Power 	 Speed limit 	 Toll 	 Type 	 ;
	41	1891	1800	0.30999999999999999778	0.7750000000000000222	0	4	24	24	5	;
	42	3183	1800	0.32000000000000000666	0.80000000000000004441	0	4	24	24	5	;
	43	1968	1800	0.23000000000000000999	0.57499999999999995559	0	4	24	24	5	;
	44	2516	1800	0.19000000000000000222	0.4749999999999999778	0	4	24	24	5	;
	45	2797	1800	0.3499999999999999778	0.875	0	4	24	24	5	;
	46	1978	1800	0.4000000000000000222	1	0	4	24	24	5	;
	47	3273	1800	1.3300000000000000711	3.3250000000000001776	0	4	24	24	5	;
	48	3274	1800	0.61999999999999999556	1.5500000000000000444	0	4	24	24	5	;
	49	3390	1800	0.66000000000000003109	1.6499999999999999112	0	4	24	24	5	;
	50	2176	1800	0.16000000000000000333	0.4000000000000000222	0	4	24	24	5	;
	51	3216	1800	0.30999999999999999778	0.7750000000000000222	0	4	24	24	5	;
	52	3214	1800	0.32000000000000000666	0.80000000000000004441	0	4	24	24	5	;
	53	3215	1800	0.32000000000000000666	0.80000000000000004441	0	4	24	24	5	;
	54	1349	1800	0.14999999999999999445	0.375	0	4	24	24	5	;
	55	2737	1800	0.26000000000000000888	0.6500000000000000222	0	4	24	24	5	;
	56	2179	1800	0.17999999999999999334	0.4500000000000000111	0	4	24	24	5	;
	57	3152	1800	0.19000000000000000222	0.4749999999999999778	0	4	24	24	5	;
	58	2576	1800	0.14999999999999999445	0.375	0	4	24	24	5	;
	59	2171	1800	0.11000000000000000056	0.2750000000000000222	0	4	24	24	5	;
	60	2736	1800	0.11999999999999999556	0.2999999999999999889	0	4	24	24	5	;
	61	2170	1800	0.35999999999999998668	0.9000000000000000222	0	4	24	24	5	;
	62	2841	1800	0.14999999999999999445	0.375	0	4	24	24	5	;
	63	2536	1800	0.11999999999999999556	0.2999999999999999889	0	4	24	24	5	;
	64	3337	1800	0.27000000000000001776	0.67500000000000004441	0	4	24	24	5	;
	65	3213	1800	0.25	0.625	0	4	24	24	5	;
	66	3321	1800	0.23000000000000000999	0.57499999999999995559	0	4	24	24	5	;
	67	2734	1800	0.19000000000000000222	0.4749999999999999778	0	4	24	24	5	;
	68	3320	1800	0.26000000000000000888	0.6500000000000000222	0	4	24	24	5	;
	69	3341	1800	0.10000000000000000555	0.25	0	4	24	24	5	;
	70	3322	1800	0.23999999999999999112	0.5999999999999999778	0	4	24	24	5	;
	71	2518	1800	0.19000000000000000222	0.4749999999999999778	0	4	24	24	5	;
	72	2744	1800	0.17999999999999999334	0.4500000000000000111	0	4	24	24	5	;
	73	2571	1800	0.17000000000000001221	0.4249999999999999889	0	4	24	24	5	;
	74	2098	1800	0.17999999999999999334	0.4500000000000000111	0	4	24	24	5	;
	75	2096	1800	0.46000000000000001998	1.1499999999999999112	0	4	24	24	5	;
	76	2164	1800	0.56000000000000005329	1.3999999999999999112	0	4	24	24	5	;
	77	3311	1800	0.20999999999999999223	0.5250000000000000222	0	4	24	24	5	;
	78	3392	1800	0.17000000000000001221	0.4249999999999999889	0	4	24	24	5	;
	79	1339	1800	0.46999999999999997335	1.1750000000000000444	0	4	24	24	5	;
	79	2731	1800	0.26000000000000000888	0.6500000000000000222	0	4	24	24	5	;
	80	1345	1800	0.23999999999999999112	0.5999999999999999778	0	4	24	24	5	;
	81	3415	1800	0.11999999999999999556	0.2999999999999999889	0	4	24	24	5	;
	82	2752	1800	0.25	0.625	0	4	24	24	5	;
	83	2102	1800	0.14999999999999999445	0.375	0	4	24	24	5	;
	84	3382	1800	0.17999999999999999334	0.4500000000000000111	0	4	24	24	5	;
	85	3381	1800	0.55000000000000004441	1.375	0	4	24	24	5	;
	86	2735	1800	0.2000000000000000111	0.5	0	4	24	24	5	;
	87	2429	1800	1.0900000000000000799	2.7250000000000000888	0	4	24	24	5	;
	88	2988	1800	0.14999999999999999445	0.375	0	4	24	24	5	;
	89	2733	1800	0.17000000000000001221	0.4249999999999999889	0	4	24	24	5	;
	90	2184	1800	0.10000000000000000555	0.25	0	4	24	24	5	;
	91	1988	100	1.7199999999999999734	4.2999999999999998224	0	4	24	24	5	;
	91	3279	100	1.75	4.375	0	4	24	24	5	;
	92	2071	1800	0.70999999999999996447	1.7749999999999999112	0	4	24	24	5	;
	93	3278	1800	0.47999999999999998224	1.1999999999999999556	0	4	24	24	5	;
	94	2000	1800	0.38000000000000000444	0.94999999999999995559	0	4	24	24	5	;
	95	2001	1800	0.46999999999999997335	1.1750000000000000444	0	4	24	24	5	;
	96	2476	1800	0.42999999999999999334	1.0749999999999999556	0	4	24	24	5	;
	97	1138	1800	0.41999999999999998446	1.0500000000000000444	0	4	24	24	5	;
	98	3281	1800	0.35999999999999998668	0.9000000000000000222	0	4	24	24	5	;
	99	1986	1800	1.1899999999999999467	2.9750000000000000888	0	4	24	24	5	;
	100	2577	1800	1.0500000000000000444	2.625	0	4	24	24	5	;
	101	3380	1800	0.51000000000000000888	1.2749999999999999112	0	4	24	24	5	;
	102	3265	1800	1.1999999999999999556	3	0	4	24	24	5	;
	103	2460	1800	0.55000000000000004441	1.375	0	4	24	24	5	;
	104	3019	1800	0.28999999999999998002	0.7249999999999999778	0	4	24	24	5	;
	105	3661	1800	0.20999999999999999223	0.5250000000000000222	0	4	24	24	5	;
	106	3257	1800	0.46000000000000001998	1.1499999999999999112	0	4	24	24	5	;
	107	3253	1800	0.19000000000000000222	0.4749999999999999778	0	4	24	24	5	;
	108	3020	1800	0.22000000000000000111	0.55000000000000004441	0	4	24	24	5	;
	109	3727	1800	0.54000000000000003553	1.3500000000000000888	0	4	24	24	5	;
	110	3640	1800	0.56999999999999995115	1.4250000000000000444	0	4	24	24	5	;
	111	2528	1800	0.16000000000000000333	0.4000000000000000222	0	4	24	24	5	;
	112	2935	1800	0.17000000000000001221	0.4249999999999999889	0	4	24	24	5	;
	113	3340	1800	0.14000000000000001332	0.3499999999999999778	0	4	24	24	5	;
	114	3339	1800	0.2000000000000000111	0.5	0	4	24	24	5	;
	115	2933	1800	0.17999999999999999334	0.4500000000000000111	0	4	24	24	5	;
	116	3318	1800	0.19000000000000000222	0.4749999999999999778	0	4	24	24	5	;
	117	2572	1800	0.26000000000000000888	0.6500000000000000222	0	4	24	24	5	;
	118	2428	1800	0.47999999999999998224	1.1999999999999999556	0	4	24	24	5	;
	119	3264	100	0.81999999999999995115	2.0499999999999998224	0	4	24	24	5	;
	119	3417	100	1.5	3.75	0	4	24	24	5	;
	120	3266	1800	0.46000000000000001998	1.1499999999999999112	0	4	24	24	5	;
	121	2180	1800	0.2999999999999999889	0.75	0	4	24	24	5	;
	122	3263	1800	0.56000000000000005329	1.3999999999999999112	0	4	24	24	5	;
	123	2181	1800	0.23000000000000000999	0.57499999999999995559	0	4	24	24	5	;
	124	2189	1800	0.40999999999999997558	1.0249999999999999112	0	4	24	24	5	;
	125	3665	1800	0.28999999999999998002	0.7249999999999999778	0	4	24	24	5	;
	126	3130	1800	0.2000000000000000111	0.5	0	4	24	24	5	;
	127	3262	1800	0.4000000000000000222	1	0	4	24	24	5	;
	128	2574	1800	0.2999999999999999889	0.75	0	4	24	24	5	;
	129	2185	1800	0.58999999999999996891	1.4750000000000000888	0	4	24	24	5	;
	130	2531	1800	0.11999999999999999556	0.2999999999999999889	0	4	24	24	5	;
	131	2186	1800	0.16000000000000000333	0.4000000000000000222	0	4	24	24	5	;
	132	1916	1800	0.23999999999999999112	0.5999999999999999778	0	4	24	24	5	;
	133	3255	1800	0.23000000000000000999	0.57499999999999995559	0	4	24	24	5	;
	134	3681	1800	0.72999999999999998224	1.8249999999999999556	0	4	24	24	5	;
	135	3559	1800	0.52000000000000001776	1.3000000000000000444	0	4	24	24	5	;
	136	3267	1800	1.8600000000000000977	4.6500000000000003553	0	4	24	24	5	;
	137	1918	1800	0.14000000000000001332	0.3499999999999999778	0	4	24	24	5	;
	138	2578	1800	0.41999999999999998446	1.0500000000000000444	0	4	24	24	5	;
	139	3190	1800	0.11999999999999999556	0.2999999999999999889	0	4	24	24	5	;
	139	4740	1800	0.44000000000000000222	1.1000000000000000888	0	4	24	24	5	;
	140	3395	1800	0.23000000000000000999	0.57499999999999995559	0	4	24	24	5	;
	141	2588	1800	0.05999999999999999778	0.14999999999999999445	0	4	24	24	5	;
	142	1152	1800	0.16000000000000000333	0.4000000000000000222	0	4	24	24	5	;
	143	2589	1800	0.13000000000000000444	0.3250000000000000111	0	4	24	24	5	;
	144	3411	1800	0.11999999999999999556	0.2999999999999999889	0	4	24	24	5	;
	145	2361	1800	0.11999999999999999556	0.2999999999999999889	0	4	24	24	5	;
	146	2590	1800	0.13000000000000000444	0.3250000000000000111	0	4	24	24	5	;
	147	2591	1800	0.11999999999999999556	0.2999999999999999889	0	4	24	24	5	;
	148	2595	1800	0.11999999999999999556	0.2999999999999999889	0	4	24	24	5	;
	149	2373	1800	0.089999999999999996669	0.22500000000000000555	0	4	24	24	5	;
	150	3206	1800	0.05999999999999999778	0.14999999999999999445	0	4	24	24	5	;
	151	2375	1800	0.14000000000000001332	0.3499999999999999778	0	4	24	24	5	;
	152	3309	1800	0.089999999999999996669	0.22500000000000000555	0	4	24	24	5	;
	153	2374	1800	0.089999999999999996669	0.22500000000000000555	0	4	24	24	5	;
	154	2369	1800	0.25	0.625	0	4	24	24	5	;
	155	2368	1800	0.14999999999999999445	0.375	0	4	24	24	5	;
	156	3410	1800	0.14999999999999999445	0.375	0	4	24	24	5	;
	156	3405	1800	0.089999999999999996669	0.22500000000000000555	0	4	24	24	5	;
	157	3848	1800	0.17000000000000001221	0.4249999999999999889	0	4	24	24	5	;
	158	1990	1800	0.13000000000000000444	0.3250000000000000111	0	4	24	24	5	;
	159	3396	1800	0.16000000000000000333	0.4000000000000000222	0	4	24	24	5	;
	160	1991	1800	0.56999999999999995115	1.4250000000000000444	0	4	24	24	5	;
	161	1140	1800	0.17000000000000001221	0.4249999999999999889	0	4	24	24	5	;
	162	2077	1800	0.28000000000000002665	0.69999999999999995559	0	4	24	24	5	;
	163	1140	1800	0.69999999999999995559	1.75	0	4	24	24	5	;
	164	2907	1800	0.46000000000000001998	1.1499999999999999112	0	4	24	24	5	;
	165	3393	1800	0.17999999999999999334	0.4500000000000000111	0	4	24	24	5	;
	166	2521	1800	0.10000000000000000555	0.25	0	4	24	24	5	;
	166	3866	1800	0.11000000000000000056	0.2750000000000000222	0	4	24	24	5	;
	167	2173	1800	0.23000000000000000999	0.57499999999999995559	0	4	24	24	5	;
	168	2175	1800	0.23000000000000000999	0.57499999999999995559	0	4	24	24	5	;
	169	2426	1800	0.32000000000000000666	0.80000000000000004441	0	4	24	24	5	;
	170	3291	1800	0.81000000000000005329	2.0249999999999999112	0	4	24	24	5	;
	171	2968	1800	0.35999999999999998668	0.9000000000000000222	0	4	24	24	5	;
	172	3342	1800	0.25	0.625	0	4	24	24	5	;
	173	3343	1800	0.32000000000000000666	0.80000000000000004441	0	4	24	24	5	;
	174	2809	1800	0.2999999999999999889	0.75	0	4	24	24	5	;
	175	2810	1800	0.28000000000000002665	0.69999999999999995559	0	4	24	24	5	;
	176	2544	1800	0.67000000000000003997	1.6750000000000000444	0	4	24	24	5	;
	177	2807	1800	0.27000000000000001776	0.67500000000000004441	0	4	24	24	5	;
	178	3270	1800	0.25	0.625	0	4	24	24	5	;
	179	3272	1800	0.16000000000000000333	0.4000000000000000222	0	4	24	24	5	;
	180	2804	1800	0.2000000000000000111	0.5	0	4	24	24	5	;
	181	3270	1800	0.17999999999999999334	0.4500000000000000111	0	4	24	24	5	;
	182	2097	1800	0.17000000000000001221	0.4249999999999999889	0	4	24	24	5	;
	183	3712	1800	0.14999999999999999445	0.375	0	4	24	24	5	;
	184	2097	1800	0.53000000000000002665	1.3249999999999999556	0	4	24	24	5	;
	185	3617	1800	0.17000000000000001221	0.4249999999999999889	0	4	24	24	5	;
	186	2169	1800	0.14999999999999999445	0.375	0	4	24	24	5	;
	187	3285	1800	0.16000000000000000333	0.4000000000000000222	0	4	24	24	5	;
	188	3607	400	0.2000000000000000111	0.2999999999999999889	0.6670000000000000373	4	40	24	1	;
	189	3416	1800	0.14000000000000001332	0.3499999999999999778	0	4	24	24	5	;
	190	2183	1800	0.68000000000000004885	1.6999999999999999556	0	4	24	24	5	;
	191	3261	1800	0.28999999999999998002	0.7249999999999999778	0	4	24	24	5	;
	192	2178	1800	0.66000000000000003109	1.6499999999999999112	0	4	24	24	5	;
	193	2524	1800	0.63000000000000000444	1.5749999999999999556	0	4	24	24	5	;
	194	2466	1800	0.38000000000000000444	0.94999999999999995559	0	4	24	24	5	;
	195	3294	1800	0.78000000000000002665	1.9499999999999999556	0	4	24	24	5	;
	196	2996	1800	0.76000000000000000888	1.8999999999999999112	0	4	24	24	5	;
	197	2500	1800	0.47999999999999998224	1.1999999999999999556	0	4	24	24	5	;
	198	1362	1800	0.56999999999999995115	1.4250000000000000444	0	4	24	24	5	;
	199	3143	1800	0.27000000000000001776	0.67500000000000004441	0	4	24	24	5	;
	200	1906	1800	0.60999999999999998668	1.5249999999999999112	0	4	24	24	5	;
	201	2995	1800	0.26000000000000000888	0.6500000000000000222	0	4	24	24	5	;
	202	2017	1800	0.28999999999999998002	0.7249999999999999778	0	4	24	24	5	;
	202	2182	1800	0.38000000000000000444	0.94999999999999995559	0	4	24	24	5	;
	203	1352	1800	0.23999999999999999112	0.5999999999999999778	0	4	24	24	5	;
	204	4682	1800	0.080000000000000001665	0.2000000000000000111	0	4	24	24	5	;
	205	2715	1800	0.2000000000000000111	0.5	0	4	24	24	5	;
	206	3217	1800	0.23000000000000000999	0.57499999999999995559	0	4	24	24	5	;
	207	2188	1800	0.3499999999999999778	0.875	0	4	24	24	5	;
	208	3939	1800	0.33000000000000001554	0.82499999999999995559	0	4	24	24	5	;
	209	1367	1800	0.22000000000000000111	0.55000000000000004441	0	4	24	24	5	;
	210	1983	1800	0.17999999999999999334	0.4500000000000000111	0	4	24	24	5	;
	211	3375	1800	0.19000000000000000222	0.4749999999999999778	0	4	24	24	5	;
	212	3276	1800	0.23999999999999999112	0.5999999999999999778	0	4	24	24	5	;
	213	2190	1800	0.41999999999999998446	1.0500000000000000444	0	4	24	24	5	;
	214	3277	1800	0.27000000000000001776	0.67500000000000004441	0	4	24	24	5	;
	215	3298	1800	0.23000000000000000999	0.57499999999999995559	0	4	24	24	5	;
	216	3298	1800	0.48999999999999999112	1.2250000000000000888	0	4	24	24	5	;
	217	2194	1800	0.39000000000000001332	0.9749999999999999778	0	4	24	24	5	;
	218	3549	1800	0.6500000000000000222	1.625	0	4	24	24	5	;
	219	3301	1800	0.22000000000000000111	0.55000000000000004441	0	4	24	24	5	;
	220	3299	1800	0.25	0.625	0	4	24	24	5	;
	221	2193	1800	0.13000000000000000444	0.3250000000000000111	0	4	24	24	5	;
	222	3142	1800	0.17000000000000001221	0.4249999999999999889	0	4	24	24	5	;
	223	2530	1800	0.22000000000000000111	0.55000000000000004441	0	4	24	24	5	;
	224	2503	1800	0.23000000000000000999	0.57499999999999995559	0	4	24	24	5	;
	225	3144	1800	0.44000000000000000222	1.1000000000000000888	0	4	24	24	5	;
	225	3938	1800	0.9000000000000000222	2.25	0	4	24	24	5	;
	226	3300	1800	0.4000000000000000222	1	0	4	24	24	5	;
	227	1356	1800	0.56999999999999995115	1.4250000000000000444	0	4	24	24	5	;
	228	3359	1800	0.13000000000000000444	0.3250000000000000111	0	4	24	24	5	;
	229	2716	1800	0.20999999999999999223	0.5250000000000000222	0	4	24	24	5	;
	230	3144	1800	0.34000000000000002442	0.8499999999999999778	0	4	24	24	5	;
	231	3548	1800	0.38000000000000000444	0.94999999999999995559	0	4	24	24	5	;
	232	3164	1800	0.30999999999999999778	0.7750000000000000222	0	4	24	24	5	;
	233	2893	1800	0.17999999999999999334	0.4500000000000000111	0	4	24	24	5	;
	234	2156	1800	0.13000000000000000444	0.3250000000000000111	0	4	24	24	5	;
	235	3286	1800	0.13000000000000000444	0.3250000000000000111	0	4	24	24	5	;
	236	2035	1800	0.19000000000000000222	0.4749999999999999778	0	4	24	24	5	;
	237	4626	1800	0.089999999999999996669	0.22500000000000000555	0	4	24	24	5	;
	238	3243	1800	0.28999999999999998002	0.7249999999999999778	0	4	24	24	5	;
	239	3244	1800	0.20999999999999999223	0.5250000000000000222	0	4	24	24	5	;
	240	1826	1800	0.25	0.625	0	4	24	24	5	;
	241	2034	100	0.22000000000000000111	0.55000000000000004441	0	4	24	24	5	;
	241	2472	100	0.2000000000000000111	0.5	0	4	24	24	5	;
	242	1646	1800	0.17000000000000001221	0.4249999999999999889	0	4	24	24	5	;
	243	2226	1800	0.11999999999999999556	0.2999999999999999889	0	4	24	24	5	;
	244	2479	1800	0.23999999999999999112	0.5999999999999999778	0	4	24	24	5	;
	245	3245	1800	0.4000000000000000222	1	0	4	24	24	5	;
	246	2533	1800	0.41999999999999998446	1.0500000000000000444	0	4	24	24	5	;
	247	1675	1800	0.2000000000000000111	0.5	0	4	24	24	5	;
	248	2533	1800	0.47999999999999998224	1.1999999999999999556	0	4	24	24	5	;
	249	1669	1800	0.23000000000000000999	0.57499999999999995559	0	4	24	24	5	;
	250	2729	1800	0.11999999999999999556	0.2999999999999999889	0	4	24	24	5	;
	251	2535	1800	0.080000000000000001665	0.2000000000000000111	0	4	24	24	5	;
	252	1634	1800	0.25	0.625	0	4	24	24	5	;
	252	1679	1800	0.17000000000000001221	0.4249999999999999889	0	4	24	24	5	;
	253	2223	1800	0.41999999999999998446	1.0500000000000000444	0	4	24	24	5	;
	254	1623	1800	0.2000000000000000111	0.5	0	4	24	24	5	;
	255	2083	1800	0.17000000000000001221	0.4249999999999999889	0	4	24	24	5	;
	256	1626	1800	0.17999999999999999334	0.4500000000000000111	0	4	24	24	5	;
	256	2537	1800	0.28000000000000002665	0.69999999999999995559	0	4	24	24	5	;
	257	3406	1800	0.36999999999999999556	0.92500000000000004441	0	4	24	24	5	;
	258	1659	1800	0.11000000000000000056	0.2750000000000000222	0	4	24	24	5	;
	259	2760	400	0.25	0.625	0	4	24	24	5	;
	259	3406	400	0.11999999999999999556	0.2999999999999999889	0	4	24	24	5	;
	260	2200	1800	0.080000000000000001665	0.2000000000000000111	0	4	24	24	5	;
	261	1660	1800	0.10000000000000000555	0.25	0	4	24	24	5	;
	262	2478	1800	0.11999999999999999556	0.2999999999999999889	0	4	24	24	5	;
	263	2196	1800	0.33000000000000001554	0.82499999999999995559	0	4	24	24	5	;
	264	1664	1800	0.16000000000000000333	0.4000000000000000222	0	4	24	24	5	;
	265	2534	1800	0.11000000000000000056	0.2750000000000000222	0	4	24	24	5	;
	266	2425	1800	0.27000000000000001776	0.67500000000000004441	0	4	24	24	5	;
	267	2206	1800	0.30999999999999999778	0.7750000000000000222	0	4	24	24	5	;
	268	3017	100	0.32000000000000000666	0.80000000000000004441	0	4	24	24	5	;
	268	3245	100	0.66000000000000003109	1.6499999999999999112	0	4	24	24	5	;
	269	4624	1800	0.2999999999999999889	0.75	0	4	24	24	5	;
	270	2204	1800	0.11999999999999999556	0.2999999999999999889	0	4	24	24	5	;
	271	2187	1800	0.23999999999999999112	0.5999999999999999778	0	4	24	24	5	;
	272	2538	1800	0.14000000000000001332	0.3499999999999999778	0	4	24	24	5	;
	273	2540	1800	0.2999999999999999889	0.75	0	4	24	24	5	;
	274	3363	1800	0.14000000000000001332	0.3499999999999999778	0	4	24	24	5	;
	275	2717	1800	0.27000000000000001776	0.67500000000000004441	0	4	24	24	5	;
	276	3394	1800	0.11999999999999999556	0.2999999999999999889	0	4	24	24	5	;
	277	3295	1800	0.16000000000000000333	0.4000000000000000222	0	4	24	24	5	;
	278	3296	1800	0.20999999999999999223	0.5250000000000000222	0	4	24	24	5	;
	279	2534	1800	0.11999999999999999556	0.2999999999999999889	0	4	24	24	5	;
	280	3823	1800	0.11000000000000000056	0.2750000000000000222	0	4	24	24	5	;
	281	3228	1800	0.47999999999999998224	1.1999999999999999556	0	4	24	24	5	;
	282	3363	1800	0.48999999999999999112	1.2250000000000000888	0	4	24	24	5	;
	283	2471	1800	0.20999999999999999223	0.5250000000000000222	0	4	24	24	5	;
	284	1483	1800	0.23999999999999999112	0.5999999999999999778	0	4	24	24	5	;
	285	2192	1800	0.33000000000000001554	0.82499999999999995559	0	4	24	24	5	;
	286	2956	1800	0.10000000000000000555	0.25	0	4	24	24	5	;
	287	2956	1800	0.32000000000000000666	0.80000000000000004441	0	4	24	24	5	;
	288	2955	1800	0.22000000000000000111	0.55000000000000004441	0	4	24	24	5	;
	289	3329	1800	0.28999999999999998002	0.7249999999999999778	0	4	24	24	5	;
	290	2562	1800	0.41999999999999998446	1.0500000000000000444	0	4	24	24	5	;
	291	3317	1800	0.20999999999999999223	0.5250000000000000222	0	4	24	24	5	;
	292	2764	1800	0.23999999999999999112	0.5999999999999999778	0	4	24	24	5	;
	293	2763	1800	0.33000000000000001554	0.82499999999999995559	0	4	24	24	5	;
	294	1486	1800	0.23999999999999999112	0.5999999999999999778	0	4	24	24	5	;
	295	2202	1800	0.26000000000000000888	0.6500000000000000222	0	4	24	24	5	;
	296	2207	1800	0.070000000000000006661	0.1749999999999999889	0	4	24	24	5	;
	297	1476	1800	0.2999999999999999889	0.75	0	4	24	24	5	;
	298	1378	1800	0.39000000000000001332	0.9749999999999999778	0	4	24	24	5	;
	299	2766	1800	0.2999999999999999889	0.75	0	4	24	24	5	;
	300	1480	1800	0.71999999999999997335	1.8000000000000000444	0	4	24	24	5	;
	301	3323	1800	0.17999999999999999334	0.4500000000000000111	0	4	24	24	5	;
	302	3324	1800	0.6500000000000000222	1.625	0	4	24	24	5	;
	303	3218	1800	0.13000000000000000444	0.3250000000000000111	0	4	24	24	5	;
	304	3327	1800	0.20999999999999999223	0.5250000000000000222	0	4	24	24	5	;
	305	3326	1800	0.19000000000000000222	0.4749999999999999778	0	4	24	24	5	;
	306	3328	1800	0.28999999999999998002	0.7249999999999999778	0	4	24	24	5	;
	307	2205	1800	0.56000000000000005329	1.3999999999999999112	0	4	24	24	5	;
	308	3383	1800	0.2999999999999999889	0.75	0	4	24	24	5	;
	309	2215	1800	0.26000000000000000888	0.6500000000000000222	0	4	24	24	5	;
	310	2541	1800	0.30999999999999999778	0.7750000000000000222	0	4	24	24	5	;
	311	1424	1800	0.17999999999999999334	0.4500000000000000111	0	4	24	24	5	;
	311	2664	1800	0.2000000000000000111	0.5	0	4	24	24	5	;
	312	2236	1800	0.27000000000000001776	0.67500000000000004441	0	4	24	24	5	;
	313	2249	1800	0.11000000000000000056	0.2750000000000000222	0	4	24	24	5	;
	314	2272	1800	0.11999999999999999556	0.2999999999999999889	0	4	24	24	5	;
	315	1438	1800	0.070000000000000006661	0.1749999999999999889	0	4	24	24	5	;
	316	2274	1800	0.14000000000000001332	0.3499999999999999778	0	4	24	24	5	;
	317	1439	1800	0.2000000000000000111	0.5	0	4	24	24	5	;
	318	1429	1800	0.089999999999999996669	0.22500000000000000555	0	4	24	24	5	;
	319	3226	1800	0.11000000000000000056	0.2750000000000000222	0	4	24	24	5	;
	320	2278	1800	0.05999999999999999778	0.14999999999999999445	0	4	24	24	5	;
	321	2220	1800	0.2999999999999999889	0.75	0	4	24	24	5	;
	322	2257	1800	0.080000000000000001665	0.2000000000000000111	0	4	24	24	5	;
	323	2649	1800	0.17000000000000001221	0.4249999999999999889	0	4	24	24	5	;
	324	4585	1800	0.040000000000000000833	0.10000000000000000555	0	4	24	24	5	;
	325	2663	1800	0.13000000000000000444	0.3250000000000000111	0	4	24	24	5	;
