<NUMBER OF ZONES> 	154
<NUMBER OF NODES> 	948
<FIRST THRU NODE> 	155
<NUMBER OF LINKS> 	2535
<END OF METADATA> 	

~ 	 Init node 	 Term node 	 Capacity 	 Length 	 Free Flow Time 	 B 	 Power 	 Speed limit 	 Toll 	 Type 	 ;
	8	816	1000	0.23000000000000000999	0.75	0.10000000000000000555	1.5	80	0	1	;
	9	939	800	0.10000000000000000555	0.75	0.10000000000000000555	1.5	100	0	1	;
	10	683	2000	0.4000000000000000222	0.75	0.10000000000000000555	1.5	120	0	1	;
	10	938	1000	0.60999999999999998668	0.75	0.10000000000000000555	1.5	30	0	1	;
	11	161	800	0.4000000000000000222	0.75	0.10000000000000000555	1.5	50	0	1	;
	11	184	2000	0.4000000000000000222	0.75	0.10000000000000000555	1.5	80	0	1	;
	12	162	1000	0.4000000000000000222	0.75	0.10000000000000000555	1.5	100	0	1	;
	12	183	800	0.4500000000000000111	0.75	0.10000000000000000555	1.5	120	0	1	;
	13	165	2000	0.34000000000000002442	0.75	0.10000000000000000555	1.5	30	0	1	;
	14	164	1000	0.47999999999999998224	0.75	0.10000000000000000555	1.5	50	0	1	;
	14	181	800	0.4500000000000000111	0.75	0.10000000000000000555	1.5	80	0	1	;
	14	199	2000	0.92000000000000003997	0.75	0.10000000000000000555	1.5	100	0	1	;
	15	166	1000	0.28999999999999998002	0.75	0.10000000000000000555	1.5	120	0	1	;
	15	178	800	0.19000000000000000222	0.75	0.10000000000000000555	1.5	30	0	1	;
	16	202	2000	0.76000000000000000888	0.75	0.10000000000000000555	1.5	50	0	1	;
	16	216	1000	0.53000000000000002665	0.75	0.10000000000000000555	1.5	80	0	1	;
	17	168	800	0.4000000000000000222	0.75	0.10000000000000000555	1.5	100	0	1	;
	17	196	2000	0.97999999999999998224	0.75	0.10000000000000000555	1.5	120	0	1	;
	18	171	1000	0.68000000000000004885	0.75	0.10000000000000000555	1.5	30	0	1	;
	18	177	800	0.68999999999999994671	0.75	0.10000000000000000555	1.5	50	0	1	;
	18	193	2000	0.68999999999999994671	0.75	0.10000000000000000555	1.5	80	0	1	;
	19	198	1000	0.76000000000000000888	0.75	0.10000000000000000555	1.5	100	0	1	;
	19	214	800	0.5	0.75	0.10000000000000000555	1.5	120	0	1	;
	19	217	2000	0.4000000000000000222	0.75	0.10000000000000000555	1.5	30	0	1	;
	20	172	1000	0.64000000000000001332	0.75	0.10000000000000000555	1.5	50	0	1	;
	20	192	800	0.64000000000000001332	0.75	0.10000000000000000555	1.5	80	0	1	;
	21	175	2000	0.30999999999999999778	0.75	0.10000000000000000555	1.5	100	0	1	;
	21	209	1000	1.5100000000000000089	0.75	0.10000000000000000555	1.5	120	0	1	;
	22	261	800	0.32000000000000000666	0.75	0.10000000000000000555	1.5	30	0	1	;
	23	274	2000	0.26000000000000000888	0.75	0.10000000000000000555	1.5	50	0	1	;
	24	263	1000	0.42999999999999999334	0.75	0.10000000000000000555	1.5	80	0	1	;
	24	273	800	0.42999999999999999334	0.75	0.10000000000000000555	1.5	100	0	1	;
	25	223	2000	0.32000000000000000666	0.75	0.10000000000000000555	1.5	120	0	1	;
	25	224	1000	0.23999999999999999112	0.75	0.10000000000000000555	1.5	30	0	1	;
	26	258	800	0.20999999999999999223	0.75	0.10000000000000000555	1.5	50	0	1	;
	27	281	2000	0.19000000000000000222	0.75	0.10000000000000000555	1.5	80	0	1	;
	28	220	1000	0.4500000000000000111	0.75	0.10000000000000000555	1.5	100	0	1	;
	28	235	800	0.41999999999999998446	0.75	0.10000000000000000555	1.5	120	0	1	;
	29	230	2000	0.23999999999999999112	0.75	0.10000000000000000555	1.5	30	0	1	;
	30	242	1000	0.3499999999999999778	0.75	0.10000000000000000555	1.5	50	0	1	;
	30	246	800	0.3499999999999999778	0.75	0.10000000000000000555	1.5	80	0	1	;
	31	236	2000	0.80000000000000004441	0.75	0.10000000000000000555	1.5	100	0	1	;
	31	238	1000	1.0800000000000000711	0.75	0.10000000000000000555	1.5	120	0	1	;
	32	246	800	0.30999999999999999778	0.75	0.10000000000000000555	1.5	30	0	1	;
	33	269	2000	0.36999999999999999556	0.75	0.10000000000000000555	1.5	50	0	1	;
	33	270	1000	0.36999999999999999556	0.75	0.10000000000000000555	1.5	80	0	1	;
	33	286	800	0.34000000000000002442	0.75	0.10000000000000000555	1.5	100	0	1	;
	33	287	2000	0.47999999999999998224	0.75	0.10000000000000000555	1.5	120	0	1	;
	34	268	1000	0.34000000000000002442	0.75	0.10000000000000000555	1.5	30	0	1	;
	35	351	800	0.23000000000000000999	0.75	0.10000000000000000555	1.5	50	0	1	;
	36	290	2000	0.32000000000000000666	0.75	0.10000000000000000555	1.5	80	0	1	;
	37	293	1000	0.34000000000000002442	0.75	0.10000000000000000555	1.5	100	0	1	;
	38	283	800	1.0300000000000000266	0.75	0.10000000000000000555	1.5	120	0	1	;
	38	331	2000	1.1899999999999999467	0.75	0.10000000000000000555	1.5	30	0	1	;
	38	334	1000	0.80000000000000004441	0.75	0.10000000000000000555	1.5	50	0	1	;
	38	337	800	1.0300000000000000266	0.75	0.10000000000000000555	1.5	80	0	1	;
	39	318	2000	0.23000000000000000999	0.75	0.10000000000000000555	1.5	100	0	1	;
	40	320	1000	0.23999999999999999112	0.75	0.10000000000000000555	1.5	120	0	1	;
	41	297	800	0.19000000000000000222	0.75	0.10000000000000000555	1.5	30	0	1	;
	42	298	2000	0.51000000000000000888	0.75	0.10000000000000000555	1.5	50	0	1	;
	42	299	1000	0.46999999999999997335	0.75	0.10000000000000000555	1.5	80	0	1	;
	43	323	800	0.46999999999999997335	0.75	0.10000000000000000555	1.5	100	0	1	;
	44	303	2000	0.53000000000000002665	0.75	0.10000000000000000555	1.5	120	0	1	;
	44	304	1000	0.57999999999999996003	0.75	0.10000000000000000555	1.5	30	0	1	;
	44	315	800	0.60999999999999998668	0.75	0.10000000000000000555	1.5	50	0	1	;
	45	338	2000	0.81999999999999995115	0.75	0.10000000000000000555	1.5	80	0	1	;
	45	341	1000	0.81999999999999995115	0.75	0.10000000000000000555	1.5	100	0	1	;
	46	307	800	0.51000000000000000888	0.75	0.10000000000000000555	1.5	120	0	1	;
	46	312	2000	0.53000000000000002665	0.75	0.10000000000000000555	1.5	30	0	1	;
	46	327	1000	1.8300000000000000711	0.75	0.10000000000000000555	1.5	50	0	1	;
	47	358	800	0.23999999999999999112	0.75	0.10000000000000000555	1.5	80	0	1	;
	47	359	2000	0.23999999999999999112	0.75	0.10000000000000000555	1.5	100	0	1	;
	47	360	1000	0.64000000000000001332	0.75	0.10000000000000000555	1.5	120	0	1	;
	48	367	800	0.27000000000000001776	0.75	0.10000000000000000555	1.5	30	0	1	;
	49	424	2000	0.17999999999999999334	0.75	0.10000000000000000555	1.5	50	0	1	;
	50	369	1000	0.51000000000000000888	0.75	0.10000000000000000555	1.5	80	0	1	;
	51	368	800	0.4500000000000000111	0.75	0.10000000000000000555	1.5	100	0	1	;
	51	372	2000	0.3499999999999999778	0.75	0.10000000000000000555	1.5	120	0	1	;
	52	373	1000	0.41999999999999998446	0.75	0.10000000000000000555	1.5	30	0	1	;
	52	420	800	0.39000000000000001332	0.75	0.10000000000000000555	1.5	50	0	1	;
	52	423	2000	0.47999999999999998224	0.75	0.10000000000000000555	1.5	80	0	1	;
	52	425	1000	0.47999999999999998224	0.75	0.10000000000000000555	1.5	100	0	1	;
	53	385	800	0.28999999999999998002	0.75	0.10000000000000000555	1.5	120	0	1	;
	54	380	2000	0.47999999999999998224	0.75	0.10000000000000000555	1.5	30	0	1	;
	54	383	1000	0.34000000000000002442	0.75	0.10000000000000000555	1.5	50	0	1	;
	54	386	800	0.32000000000000000666	0.75	0.10000000000000000555	1.5	80	0	1	;
	55	381	2000	0.41999999999999998446	0.75	0.10000000000000000555	1.5	100	0	1	;
	55	412	1000	0.39000000000000001332	0.75	0.10000000000000000555	1.5	120	0	1	;
	55	415	800	1.1399999999999999023	0.75	0.10000000000000000555	1.5	30	0	1	;
	56	379	2000	0.55000000000000004441	0.75	0.10000000000000000555	1.5	50	0	1	;
	56	948	1000	1.3700000000000001066	0.75	0.10000000000000000555	1.5	80	0	1	;
	57	387	800	0.30999999999999999778	0.75	0.10000000000000000555	1.5	100	0	1	;
	58	388	2000	0.30999999999999999778	0.75	0.10000000000000000555	1.5	120	0	1	;
	58	412	1000	0.53000000000000002665	0.75	0.10000000000000000555	1.5	30	0	1	;
	59	394	800	0.32000000000000000666	0.75	0.10000000000000000555	1.5	50	0	1	;
	60	466	2000	0.34000000000000002442	0.75	0.10000000000000000555	1.5	80	0	1	;
	61	464	1000	0.4500000000000000111	0.75	0.10000000000000000555	1.5	100	0	1	;
	62	395	800	0.92000000000000003997	0.75	0.10000000000000000555	1.5	120	0	1	;
	62	397	2000	0.66000000000000003109	0.75	0.10000000000000000555	1.5	30	0	1	;
	63	392	1000	0.66000000000000003109	0.75	0.10000000000000000555	1.5	50	0	1	;
	63	406	800	1	0.75	0.10000000000000000555	1.5	80	0	1	;
	63	407	2000	0.66000000000000003109	0.75	0.10000000000000000555	1.5	100	0	1	;
	64	396	1000	0.51000000000000000888	0.75	0.10000000000000000555	1.5	120	0	1	;
	64	404	800	0.60999999999999998668	0.75	0.10000000000000000555	1.5	30	0	1	;
	64	406	2000	0.80000000000000004441	0.75	0.10000000000000000555	1.5	50	0	1	;
	65	400	1000	0.4000000000000000222	0.75	0.10000000000000000555	1.5	80	0	1	;
	66	430	800	0.32000000000000000666	0.75	0.10000000000000000555	1.5	100	0	1	;
	66	435	2000	0.3499999999999999778	0.75	0.10000000000000000555	1.5	120	0	1	;
	66	444	1000	0.34000000000000002442	0.75	0.10000000000000000555	1.5	30	0	1	;
	66	445	800	0.46999999999999997335	0.75	0.10000000000000000555	1.5	50	0	1	;
	67	445	2000	0.53000000000000002665	0.75	0.10000000000000000555	1.5	80	0	1	;
	67	450	1000	0.4000000000000000222	0.75	0.10000000000000000555	1.5	100	0	1	;
	68	443	800	0.3499999999999999778	0.75	0.10000000000000000555	1.5	120	0	1	;
	68	447	2000	0.26000000000000000888	0.75	0.10000000000000000555	1.5	30	0	1	;
	69	436	1000	0.34000000000000002442	0.75	0.10000000000000000555	1.5	50	0	1	;
	69	443	800	0.46999999999999997335	0.75	0.10000000000000000555	1.5	80	0	1	;
	70	453	2000	0.30999999999999999778	0.75	0.10000000000000000555	1.5	100	0	1	;
	70	460	1000	1.0600000000000000533	0.75	0.10000000000000000555	1.5	120	0	1	;
	71	454	800	0.36999999999999999556	0.75	0.10000000000000000555	1.5	30	0	1	;
	71	458	2000	0.56000000000000005329	0.75	0.10000000000000000555	1.5	50	0	1	;
	72	441	1000	0.17999999999999999334	0.75	0.10000000000000000555	1.5	80	0	1	;
	73	437	800	0.4000000000000000222	0.75	0.10000000000000000555	1.5	100	0	1	;
	73	442	2000	0.39000000000000001332	0.75	0.10000000000000000555	1.5	120	0	1	;
	73	448	1000	0.55000000000000004441	0.75	0.10000000000000000555	1.5	30	0	1	;
	74	472	800	0.5	0.75	0.10000000000000000555	1.5	50	0	1	;
	74	497	2000	0.68000000000000004885	0.75	0.10000000000000000555	1.5	80	0	1	;
	74	499	1000	0.57999999999999996003	0.75	0.10000000000000000555	1.5	100	0	1	;
	75	495	800	0.60999999999999998668	0.75	0.10000000000000000555	1.5	120	0	1	;
	76	474	2000	0.77000000000000001776	0.75	0.10000000000000000555	1.5	30	0	1	;
	76	494	1000	0.56000000000000005329	0.75	0.10000000000000000555	1.5	50	0	1	;
	77	480	800	0.56000000000000005329	0.75	0.10000000000000000555	1.5	80	0	1	;
	77	490	2000	0.46999999999999997335	0.75	0.10000000000000000555	1.5	100	0	1	;
	78	492	1000	0.83999999999999996891	0.75	0.10000000000000000555	1.5	120	0	1	;
	79	481	800	0.53000000000000002665	0.75	0.10000000000000000555	1.5	30	0	1	;
	80	596	2000	0.23999999999999999112	0.75	0.10000000000000000555	1.5	50	0	1	;
	80	597	1000	0.23999999999999999112	0.75	0.10000000000000000555	1.5	80	0	1	;
	80	598	800	0.27000000000000001776	0.75	0.10000000000000000555	1.5	100	0	1	;
	81	508	2000	0.47999999999999998224	0.75	0.10000000000000000555	1.5	120	0	1	;
	81	509	1000	0.47999999999999998224	0.75	0.10000000000000000555	1.5	30	0	1	;
	81	515	800	0.47999999999999998224	0.75	0.10000000000000000555	1.5	50	0	1	;
	82	593	2000	0.28999999999999998002	0.75	0.10000000000000000555	1.5	80	0	1	;
	82	595	1000	0.28999999999999998002	0.75	0.10000000000000000555	1.5	100	0	1	;
	83	517	800	0.20999999999999999223	0.75	0.10000000000000000555	1.5	120	0	1	;
	84	519	2000	0.51000000000000000888	0.75	0.10000000000000000555	1.5	30	0	1	;
	84	583	1000	0.51000000000000000888	0.75	0.10000000000000000555	1.5	50	0	1	;
	84	587	800	0.3499999999999999778	0.75	0.10000000000000000555	1.5	80	0	1	;
	84	588	2000	0.3499999999999999778	0.75	0.10000000000000000555	1.5	100	0	1	;
	85	576	1000	0.27000000000000001776	0.75	0.10000000000000000555	1.5	120	0	1	;
	85	582	800	0.19000000000000000222	0.75	0.10000000000000000555	1.5	30	0	1	;
	86	523	2000	0.34000000000000002442	0.75	0.10000000000000000555	1.5	50	0	1	;
	87	571	1000	0.3499999999999999778	0.75	0.10000000000000000555	1.5	80	0	1	;
	88	525	800	0.47999999999999998224	0.75	0.10000000000000000555	1.5	100	0	1	;
	88	563	2000	0.41999999999999998446	0.75	0.10000000000000000555	1.5	120	0	1	;
	89	529	1000	0.32000000000000000666	0.75	0.10000000000000000555	1.5	30	0	1	;
	90	527	800	0.5	0.75	0.10000000000000000555	1.5	50	0	1	;
	90	557	2000	0.70999999999999996447	0.75	0.10000000000000000555	1.5	80	0	1	;
	90	558	1000	0.5	0.75	0.10000000000000000555	1.5	100	0	1	;
	90	562	800	0.70999999999999996447	0.75	0.10000000000000000555	1.5	120	0	1	;
	91	530	2000	0.57999999999999996003	0.75	0.10000000000000000555	1.5	30	0	1	;
	91	555	1000	0.55000000000000004441	0.75	0.10000000000000000555	1.5	50	0	1	;
	92	533	800	0.71999999999999997335	0.75	0.10000000000000000555	1.5	80	0	1	;
	92	546	2000	0.53000000000000002665	0.75	0.10000000000000000555	1.5	100	0	1	;
	93	542	1000	1.2099999999999999645	0.75	0.10000000000000000555	1.5	120	0	1	;
	93	551	800	1.8200000000000000622	0.75	0.10000000000000000555	1.5	30	0	1	;
	94	532	2000	0.68999999999999994671	0.75	0.10000000000000000555	1.5	50	0	1	;
	95	537	1000	0.60999999999999998668	0.75	0.10000000000000000555	1.5	80	0	1	;
	95	541	800	0.96999999999999997335	0.75	0.10000000000000000555	1.5	100	0	1	;
	96	637	2000	0.16000000000000000333	0.75	0.10000000000000000555	1.5	120	0	1	;
	97	591	1000	0.41999999999999998446	0.75	0.10000000000000000555	1.5	30	0	1	;
	97	602	800	0.4500000000000000111	0.75	0.10000000000000000555	1.5	50	0	1	;
	97	604	2000	0.53000000000000002665	0.75	0.10000000000000000555	1.5	80	0	1	;
	97	947	1000	0.53000000000000002665	0.75	0.10000000000000000555	1.5	100	0	1	;
	98	601	800	0.4500000000000000111	0.75	0.10000000000000000555	1.5	120	0	1	;
	98	631	2000	0.28999999999999998002	0.75	0.10000000000000000555	1.5	30	0	1	;
	98	634	1000	0.34000000000000002442	0.75	0.10000000000000000555	1.5	50	0	1	;
	99	640	800	0.23000000000000000999	0.75	0.10000000000000000555	1.5	80	0	1	;
	99	642	2000	0.30999999999999999778	0.75	0.10000000000000000555	1.5	100	0	1	;
	100	584	1000	0.56000000000000005329	0.75	0.10000000000000000555	1.5	120	0	1	;
	100	604	800	0.64000000000000001332	0.75	0.10000000000000000555	1.5	30	0	1	;
	100	619	2000	0.53000000000000002665	0.75	0.10000000000000000555	1.5	50	0	1	;
	100	947	1000	0.64000000000000001332	0.75	0.10000000000000000555	1.5	80	0	1	;
	101	628	800	0.39000000000000001332	0.75	0.10000000000000000555	1.5	100	0	1	;
	101	644	2000	0.39000000000000001332	0.75	0.10000000000000000555	1.5	120	0	1	;
	102	664	1000	0.28999999999999998002	0.75	0.10000000000000000555	1.5	30	0	1	;
	102	666	800	0.64000000000000001332	0.75	0.10000000000000000555	1.5	50	0	1	;
	103	614	2000	0.27000000000000001776	0.75	0.10000000000000000555	1.5	80	0	1	;
	103	615	1000	0.36999999999999999556	0.75	0.10000000000000000555	1.5	100	0	1	;
	104	645	800	0.39000000000000001332	0.75	0.10000000000000000555	1.5	120	0	1	;
	104	649	2000	0.39000000000000001332	0.75	0.10000000000000000555	1.5	30	0	1	;
	104	650	1000	0.39000000000000001332	0.75	0.10000000000000000555	1.5	50	0	1	;
	105	611	800	0.36999999999999999556	0.75	0.10000000000000000555	1.5	80	0	1	;
	106	654	2000	0.5999999999999999778	0.75	0.10000000000000000555	1.5	100	0	1	;
	106	696	1000	1	0.75	0.10000000000000000555	1.5	120	0	1	;
	106	700	800	0.68999999999999994671	0.75	0.10000000000000000555	1.5	30	0	1	;
	107	675	2000	0.39000000000000001332	0.75	0.10000000000000000555	1.5	50	0	1	;
	107	686	1000	0.42999999999999999334	0.75	0.10000000000000000555	1.5	80	0	1	;
	108	679	800	0.27000000000000001776	0.75	0.10000000000000000555	1.5	100	0	1	;
	108	680	2000	0.34000000000000002442	0.75	0.10000000000000000555	1.5	120	0	1	;
	109	669	1000	0.36999999999999999556	0.75	0.10000000000000000555	1.5	30	0	1	;
	109	689	800	0.4500000000000000111	0.75	0.10000000000000000555	1.5	50	0	1	;
	110	712	2000	0.47999999999999998224	0.75	0.10000000000000000555	1.5	80	0	1	;
	110	714	1000	0.55000000000000004441	0.75	0.10000000000000000555	1.5	100	0	1	;
	110	716	800	0.4500000000000000111	0.75	0.10000000000000000555	1.5	120	0	1	;
	110	726	2000	0.41999999999999998446	0.75	0.10000000000000000555	1.5	30	0	1	;
	111	709	1000	0.5	0.75	0.10000000000000000555	1.5	50	0	1	;
	111	717	800	0.34000000000000002442	0.75	0.10000000000000000555	1.5	80	0	1	;
	111	718	2000	0.4000000000000000222	0.75	0.10000000000000000555	1.5	100	0	1	;
	111	722	1000	0.39000000000000001332	0.75	0.10000000000000000555	1.5	120	0	1	;
	112	718	800	0.4500000000000000111	0.75	0.10000000000000000555	1.5	30	0	1	;
	112	719	2000	0.30999999999999999778	0.75	0.10000000000000000555	1.5	50	0	1	;
	113	693	1000	0.3499999999999999778	0.75	0.10000000000000000555	1.5	80	0	1	;
	113	694	800	0.39000000000000001332	0.75	0.10000000000000000555	1.5	100	0	1	;
	114	691	2000	0.57999999999999996003	0.75	0.10000000000000000555	1.5	120	0	1	;
	114	715	1000	0.30999999999999999778	0.75	0.10000000000000000555	1.5	30	0	1	;
	114	729	800	0.57999999999999996003	0.75	0.10000000000000000555	1.5	50	0	1	;
	115	726	2000	0.57999999999999996003	0.75	0.10000000000000000555	1.5	80	0	1	;
	115	731	1000	0.53000000000000002665	0.75	0.10000000000000000555	1.5	100	0	1	;
	116	733	800	0.20999999999999999223	0.75	0.10000000000000000555	1.5	120	0	1	;
	117	736	2000	0.32000000000000000666	0.75	0.10000000000000000555	1.5	30	0	1	;
	117	737	1000	0.4000000000000000222	0.75	0.10000000000000000555	1.5	50	0	1	;
	118	741	800	0.34000000000000002442	0.75	0.10000000000000000555	1.5	80	0	1	;
	118	754	2000	0.76000000000000000888	0.75	0.10000000000000000555	1.5	100	0	1	;
	119	739	1000	0.36999999999999999556	0.75	0.10000000000000000555	1.5	120	0	1	;
	119	762	800	0.3499999999999999778	0.75	0.10000000000000000555	1.5	30	0	1	;
	120	730	2000	0.56000000000000005329	0.75	0.10000000000000000555	1.5	50	0	1	;
	120	731	1000	0.83999999999999996891	0.75	0.10000000000000000555	1.5	80	0	1	;
	120	743	800	0.83999999999999996891	0.75	0.10000000000000000555	1.5	100	0	1	;
	121	753	2000	0.92000000000000003997	0.75	0.10000000000000000555	1.5	120	0	1	;
	121	761	1000	0.34000000000000002442	0.75	0.10000000000000000555	1.5	30	0	1	;
	122	759	800	0.41999999999999998446	0.75	0.10000000000000000555	1.5	50	0	1	;
	123	751	2000	0.80000000000000004441	0.75	0.10000000000000000555	1.5	80	0	1	;
	124	756	1000	0.4500000000000000111	0.75	0.10000000000000000555	1.5	100	0	1	;
	125	550	800	0.8499999999999999778	0.75	0.10000000000000000555	1.5	120	0	1	;
	126	696	2000	0.47999999999999998224	0.75	0.10000000000000000555	1.5	30	0	1	;
	126	698	1000	0.47999999999999998224	0.75	0.10000000000000000555	1.5	50	0	1	;
	127	324	800	1.3700000000000001066	0.75	0.10000000000000000555	1.5	80	0	1	;
	127	342	2000	1.4599999999999999645	0.75	0.10000000000000000555	1.5	100	0	1	;
	127	350	1000	1.2099999999999999645	0.75	0.10000000000000000555	1.5	120	0	1	;
	128	500	800	1.1399999999999999023	0.75	0.10000000000000000555	1.5	30	0	1	;
	128	507	2000	1.1399999999999999023	0.75	0.10000000000000000555	1.5	50	0	1	;
	129	501	1000	1.3700000000000001066	0.75	0.10000000000000000555	1.5	80	0	1	;
	129	506	800	1.3700000000000001066	0.75	0.10000000000000000555	1.5	100	0	1	;
	130	502	2000	1.5300000000000000266	0.75	0.10000000000000000555	1.5	120	0	1	;
	130	505	1000	1.5300000000000000266	0.75	0.10000000000000000555	1.5	30	0	1	;
	131	559	800	0.4500000000000000111	0.75	0.10000000000000000555	1.5	50	0	1	;
	132	176	2000	0.80000000000000004441	0.75	0.10000000000000000555	1.5	80	0	1	;
	133	208	1000	0.80000000000000004441	0.75	0.10000000000000000555	1.5	100	0	1	;
	134	239	800	0.80000000000000004441	0.75	0.10000000000000000555	1.5	120	0	1	;
	135	347	2000	0.80000000000000004441	0.75	0.10000000000000000555	1.5	30	0	1	;
	136	330	1000	0.80000000000000004441	0.75	0.10000000000000000555	1.5	50	0	1	;
	136	349	800	0.80000000000000004441	0.75	0.10000000000000000555	1.5	80	0	1	;
	137	310	2000	0.80000000000000004441	0.75	0.10000000000000000555	1.5	100	0	1	;
	138	402	1000	0.80000000000000004441	0.75	0.10000000000000000555	1.5	120	0	1	;
	139	468	800	0.80000000000000004441	0.75	0.10000000000000000555	1.5	30	0	1	;
	140	485	2000	0.80000000000000004441	0.75	0.10000000000000000555	1.5	50	0	1	;
	140	486	1000	0.80000000000000004441	0.75	0.10000000000000000555	1.5	80	0	1	;
	141	503	800	0.80000000000000004441	0.75	0.10000000000000000555	1.5	100	0	1	;
	141	504	2000	0.80000000000000004441	0.75	0.10000000000000000555	1.5	120	0	1	;
	142	657	1000	0.80000000000000004441	0.75	0.10000000000000000555	1.5	30	0	1	;
	143	658	800	0.80000000000000004441	0.75	0.10000000000000000555	1.5	50	0	1	;
	144	659	2000	0.80000000000000004441	0.75	0.10000000000000000555	1.5	80	0	1	;
	145	748	1000	0.80000000000000004441	0.75	0.10000000000000000555	1.5	100	0	1	;
	146	755	800	0.80000000000000004441	0.75	0.10000000000000000555	1.5	120	0	1	;
	147	920	2000	0.23000000000000000999	0.75	0.10000000000000000555	1.5	30	0	1	;
	147	943	1000	0.20999999999999999223	0.75	0.10000000000000000555	1.5	50	0	1	;
	148	192	800	0.51000000000000000888	0.75	0.10000000000000000555	1.5	80	0	1	;
	148	212	2000	0.60999999999999998668	0.75	0.10000000000000000555	1.5	100	0	1	;
	149	228	1000	0.55000000000000004441	0.75	0.10000000000000000555	1.5	120	0	1	;
	149	229	800	0.76000000000000000888	0.75	0.10000000000000000555	1.5	30	0	1	;
	150	309	2000	1.2099999999999999645	0.75	0.10000000000000000555	1.5	50	0	1	;
	150	329	1000	1.2099999999999999645	0.75	0.10000000000000000555	1.5	80	0	1	;
	151	405	800	1.5900000000000000799	0.75	0.10000000000000000555	1.5	100	0	1	;
	152	404	2000	1.5900000000000000799	0.75	0.10000000000000000555	1.5	120	0	1	;
	153	403	1000	1.2099999999999999645	0.75	0.10000000000000000555	1.5	30	0	1	;
	154	484	800	0.80000000000000004441	0.75	0.10000000000000000555	1.5	50	0	1	;
	154	487	2000	2.4100000000000001421	0.75	0.10000000000000000555	1.5	80	0	1	;
	155	156	1000	0.22000000000000000111	0.75	0.10000000000000000555	1.5	60	0	1	;
	155	936	800	0.42999999999999999334	0.75	0.10000000000000000555	1.5	60	0	1	;
	156	155	2000	0.22000000000000000111	0.75	0.10000000000000000555	1.5	60	0	1	;
	156	157	1000	0.16000000000000000333	0.75	0.10000000000000000555	1.5	60	0	1	;
	157	156	800	0.16000000000000000333	0.75	0.10000000000000000555	1.5	60	0	1	;
	157	158	2000	0.14000000000000001332	0.75	0.10000000000000000555	1.5	60	0	1	;
	157	188	1000	0.96999999999999997335	0.75	0.10000000000000000555	1.5	50	0	1	;
	158	157	800	0.14000000000000001332	0.75	0.10000000000000000555	1.5	60	0	1	;
	158	159	2000	0.4000000000000000222	0.75	0.10000000000000000555	1.5	60	0	1	;
	158	187	1000	0.5999999999999999778	0.75	0.10000000000000000555	1.5	50	0	1	;
	159	158	800	0.4000000000000000222	0.75	0.10000000000000000555	1.5	60	0	1	;
	159	160	2000	0.23000000000000000999	0.75	0.10000000000000000555	1.5	60	0	1	;
